251.743668,298.586151,0.000000;315.579926,310.904724,0.316629;426.479645,286.281738,1.108836;479.556244,260.427582,0.721485;700.404724,244.220901,0.960164;805.323181,302.915344,0.527586;888.515015,311.831970,0.846766;264.140778,371.500092,0.000000;338.357391,380.652283,0.505022;411.909363,369.457794,1.074070;499.119263,334.391144,0.329316;575.506592,303.518677,0.082929;681.358459,319.761475,0.456968;753.682556,353.082275,0.661540;825.647095,347.881622,1.209919;892.629272,395.033447,0.700496;266.421814,446.975006,0.000000;332.419861,441.781433,0.626386;454.531982,411.281860,0.762848;498.673279,429.525665,0.574118;578.739502,399.617523,0.602489;690.425964,403.350586,0.689022;755.165222,466.621185,0.911168;472.871033,503.408417,1.109113;511.931030,486.435059,0.596537;589.819397,470.668518,0.757117;676.482605,508.328247,0.989107;724.515686,505.779510,1.080866|578.330566,122.940765,0.733740;610.994507,184.692612,0.246924;626.665466,223.252228,0.101063
251.708298,298.606750,0.535503;315.509125,310.915131,0.667512;426.253174,286.281403,0.543341;479.415436,260.430328,0.993628;700.172913,244.221786,0.467144;805.106384,302.905548,1.243568;888.346252,311.826782,1.096970;264.100739,371.648132,0.825003;338.307556,380.648865,0.732158;411.700623,369.482086,1.710872;498.885712,334.406128,0.685778;575.277283,303.495270,0.777465;681.146545,319.755066,0.766576;753.573364,353.071991,0.502615;825.505920,347.845459,1.192474;892.487549,394.965851,0.706467;266.378906,447.021545,1.067522;332.376831,441.772034,0.472487;454.387848,411.299957,0.786056;498.513428,429.526581,1.013224;578.578491,399.607147,1.065191;690.307556,403.327332,1.126682;755.091125,466.613312,1.100779;472.844421,503.410919,0.635961;511.905334,486.426361,0.649546;589.710083,470.678741,0.973788;676.373596,508.305573,0.855324;724.434204,505.735413,0.819901|578.135010,122.952118,1.301290;610.898254,184.749634,0.293357;626.442322,223.252014,0.425233
251.679794,298.606110,0.275006;315.509125,310.915131,0.000000;426.253174,286.281403,0.000000;479.415558,260.430267,0.008490;700.172852,244.221771,0.004802;805.106384,302.905548,0.000000;888.327637,311.821564,0.252827;264.082214,371.659821,0.386450;338.307648,380.648865,0.009371;411.700592,369.481964,0.021146;498.884979,334.405273,0.031566;575.278748,303.508759,0.202222;681.146729,319.755127,0.011422;753.573364,353.071991,0.000733;825.505920,347.845459,0.000000;892.487000,394.909607,0.209383;266.378906,447.021545,0.016945;332.376831,441.772034,0.000000;454.387848,411.299957,0.000000;498.500885,429.529602,0.256752;578.548218,399.611420,0.433319;690.304993,403.324036,0.148689;755.091125,466.612274,0.027089;472.844421,503.410919,0.000000;511.905334,486.426361,0.000000;589.710022,470.678925,0.004469;676.357910,508.314362,0.261170;724.434265,505.735687,0.011454|578.128235,122.956627,0.148368;610.898254,184.749634,0.000000;626.442322,223.252014,0.000000
251.685806,298.603912,0.112092;315.509125,310.915131,0.000000;426.253174,286.281403,0.000000;479.415375,260.430298,0.009255;700.172791,244.221756,0.007261;805.106384,302.905548,0.000000;888.306091,311.816162,0.285856;264.100769,371.647980,0.390218;338.307556,380.648865,0.009371;411.700623,369.482086,0.021146;498.885803,334.406189,0.033925;575.282471,303.525818,0.228978;681.146545,319.754944,0.013909;753.573364,353.071991,0.000000;825.505920,347.845459,0.000000;892.481750,394.852844,0.203772;266.378937,447.021545,0.016188;332.376831,441.772034,0.000000;454.387848,411.299957,0.000000;498.488556,429.532471,0.282664;578.518860,399.614746,0.460812;690.302734,403.320038,0.152938;755.091064,466.612122,0.018130;472.844421,503.410919,0.000000;511.905334,486.426361,0.000000;589.709961,470.679077,0.004401;676.346252,508.318329,0.189046;724.434509,505.736847,0.023585|578.123169,122.960785,0.152425;610.898254,184.749634,0.000000;626.442322,223.252014,0.000000
251.724167,298.609711,0.454941;315.517883,310.914185,0.305928;426.253174,286.281403,0.000000;479.415436,260.430298,0.012203;700.199646,244.213425,0.276044;805.106445,302.905548,0.002555;888.279724,311.821960,0.361223;264.084717,371.530792,0.916450;338.308014,380.648987,0.022784;411.687988,369.469452,0.537914;498.884949,334.405243,0.035215;575.278564,303.503021,0.378304;681.154114,319.756500,0.351988;753.569946,353.159729,0.404204;825.505920,347.845459,0.000000;892.452698,394.882507,0.304863;266.379456,447.021545,0.244645;332.376831,441.772034,0.000000;454.424255,411.292786,1.121808;498.557770,429.539032,0.829413;578.579285,399.606812,0.858760;690.322632,403.325592,0.468137;755.098816,466.609253,0.417323;472.844421,503.410919,0.001157;511.908081,486.429230,0.083137;589.711914,470.677429,0.203243;676.367310,508.287506,0.498234;724.424133,505.715576,0.320450|578.119812,122.954704,0.096730;610.898132,184.751663,0.040029;626.442322,223.252014,0.000000
251.606903,298.610199,0.782564;315.482727,310.914062,0.575408;426.214752,286.260895,0.503620;479.364929,260.409332,0.527389;700.168030,244.180969,0.399065;805.025391,302.909637,0.605592;888.255249,311.827881,0.367599;264.006226,371.574585,0.977797;338.269440,380.653931,0.407019;411.687988,369.469452,0.000000;498.831970,334.353973,0.469379;575.261108,303.490204,0.434773;681.086060,319.701050,0.472078;753.507629,353.060913,0.508154;825.421936,347.844849,0.437292;892.400635,394.911682,0.306092;266.356079,447.000793,0.488983;332.346283,441.770172,0.352613;454.360687,411.254822,0.802816;498.466309,429.480530,0.561014;578.507629,399.558685,0.757830;690.261658,403.272430,0.516452;755.037781,466.576904,0.684665;472.788055,503.389160,0.455886;511.847473,486.378479,0.503580;589.666992,470.654785,0.513693;676.305481,508.263153,0.445149;724.380127,505.678284,0.357250|578.097839,122.926826,0.672225;610.781982,184.639145,0.298976;626.399780,223.151276,0.483127
251.543610,298.616943,0.480276;315.465271,310.904083,0.972282;426.175568,286.239014,0.556120;479.312256,260.388733,0.549765;700.157471,244.145004,0.418341;804.969604,302.906830,0.416010;888.255066,311.827301,0.033725;263.910645,371.504303,0.908252;338.231812,380.657898,0.407644;411.674438,369.455261,0.574703;498.778351,334.297821,0.419542;575.244202,303.459381,0.369117;681.019958,319.648376,0.462923;753.469727,353.069763,0.342436;825.399353,347.846710,0.355677;892.395386,394.913361,0.101860;266.334045,446.976990,0.596265;332.316193,441.767853,0.381196;454.332489,411.208374,0.630755;498.451141,429.434265,0.438814;578.497437,399.498993,0.432258;690.212769,403.224182,0.509343;754.985474,466.547699,0.453904;472.733246,503.365143,0.432454;511.788422,486.327576,0.404772;589.623657,470.633331,0.432566;676.269470,508.199524,0.517998;724.327759,505.625000,0.264197|577.884094,122.722923,1.490745;610.680298,184.537766,0.253560;626.364990,223.051270,0.547097
251.630936,298.612610,0.511610;315.519897,310.893768,0.680596;426.253296,286.208282,0.667147;479.412994,260.327332,0.682574;700.204712,244.109390,0.455198;804.969666,302.906799,0.002527;888.340881,311.832245,0.529824;264.006897,371.501282,0.936355;338.259216,380.654053,0.349978;411.774780,369.443787,0.753436;498.882477,334.191376,0.875533;575.255615,303.450745,0.404756;681.058960,319.642792,0.398304;753.469727,353.069763,0.000000;825.423950,347.845062,0.357058;892.419678,394.921906,0.296428;266.375671,446.957336,0.850602;332.343048,441.771912,0.508382;454.409943,411.159485,0.766820;498.519592,429.376770,0.753749;578.519104,399.400421,0.763444;690.275513,403.175476,0.645617;755.060242,466.522003,0.560438;472.837585,503.253967,1.120130;511.862946,486.268066,0.785940;589.681946,470.604248,0.494469;676.318787,508.146149,0.387191;724.379578,505.570801,0.372705|578.004456,122.720917,0.857150;610.782715,184.539642,0.194488;626.380615,223.027390,0.266324
251.728699,298.608032,0.631836;315.572968,310.881836,0.748558;426.327698,286.176422,0.671408;479.512756,260.264160,0.755635;700.364929,244.065979,0.773825;805.105286,302.905640,0.547522;888.419006,311.836029,0.472274;264.150330,371.502747,1.073541;338.397247,380.667053,0.813870;411.883759,369.432343,1.158212;498.913177,334.188965,0.899306;575.438721,303.386993,1.084607;681.156372,319.539276,0.563770;753.582275,353.066406,0.345476;825.512085,347.846405,0.441929;892.492249,394.966156,0.484353;266.506348,446.932739,1.598388;332.475403,441.762939,0.850686;454.483826,411.107788,0.752279;498.635742,429.335876,0.887019;578.695557,399.384979,1.440948;690.335571,403.099731,0.550013;755.135132,466.500153,0.584991;472.859650,503.314056,1.110330;511.913116,486.229462,0.770941;589.748535,470.590637,0.652738;676.369141,508.087555,0.476039;724.431030,505.519287,0.326713|578.132690,122.706459,0.908585;610.899780,184.532242,0.230725;626.512756,223.017929,0.608091
251.621201,298.619659,0.904107;315.535980,310.894165,0.964060;426.284119,286.102661,1.125348;479.483673,260.203552,1.035335;700.242981,243.971329,1.283789;805.117737,302.850739,0.934584;888.356506,311.770844,1.065816;264.110321,371.527039,1.538459;338.343018,380.643372,0.639442;411.862396,369.411560,0.567919;498.880646,334.152008,1.147852;575.268005,303.231476,1.593730;681.149231,319.538177,0.416014;753.536011,352.958466,0.430800;825.473816,347.843536,0.806068;892.375854,394.904480,0.797694;266.434387,446.913940,1.004245;332.395874,441.707458,0.735987;454.433350,411.054565,1.214365;498.545807,429.296234,0.877683;578.585693,399.274139,0.967933;690.322754,403.136993,0.551419;755.039490,466.505463,0.907840;472.848083,503.172058,1.052159;511.900879,486.134033,0.808103;589.716858,470.409943,0.958289;676.358337,508.053772,0.825992;724.409180,505.579437,0.730188|578.114685,122.683052,0.483288;610.899292,184.535172,0.120462;626.375854,222.966110,0.795700
251.487457,298.620087,0.890259;315.301666,310.904144,0.802248;426.105408,285.958801,1.471177;479.069214,260.180542,1.460192;700.028564,243.808853,1.422610;804.808960,302.648926,1.403378;888.010803,311.761078,2.517754;263.872803,371.535583,1.114355;338.166046,380.669800,0.850514;411.651489,369.417786,1.435253;498.694916,333.975983,1.005487;575.124695,303.047913,2.114395;680.879333,319.292694,0.709102;753.265991,352.836670,0.702935;825.206970,347.736725,1.556329;892.135254,394.896423,1.262679;266.259369,446.938293,1.473292;332.244354,441.762848,1.061899;454.267059,410.991058,1.528411;498.380157,429.212311,1.105897;578.370544,399.140076,1.066148;690.090332,402.890350,1.930744;754.825317,466.358124,1.068623;472.636322,503.121368,1.315912;511.675720,485.985748,1.392786;589.494141,470.270325,0.825292;676.123718,507.910370,0.896622;724.191956,505.413452,0.855849|577.909973,122.458130,1.441445;610.542786,184.271164,0.460552;626.160217,222.710205,1.038883
251.473389,298.603119,1.004265;315.205902,310.865601,1.571591;425.872162,285.953217,0.805844;479.071442,259.992249,1.283220;699.917969,243.748367,0.964216;804.659485,302.628235,0.668701;887.976746,311.605652,1.186503;263.932892,371.531616,0.872949;338.247345,380.544891,1.044943;411.667206,369.210480,1.129301;498.634796,333.893707,0.571167;575.007080,302.965607,1.912149;680.751465,319.173981,0.576000;753.230957,352.806976,0.631071;825.121155,347.608185,1.630991;892.138123,394.665497,0.402465;266.344604,446.858917,0.888961;332.319672,441.639923,0.964216;454.271423,410.873169,0.707933;498.388245,429.056335,0.918729;578.361816,398.929657,0.951145;690.075439,402.896271,0.436915;754.784485,466.260315,0.426723;472.713959,502.917419,1.239095;511.667328,485.787842,1.484805;589.501465,470.131226,0.589192;676.119385,507.786652,0.580706;724.181824,505.329559,0.449499|577.783142,122.224518,1.224325;610.554871,184.050201,0.257057;626.148865,222.552368,0.699459
251.736084,298.445374,1.478750;315.568054,310.664368,1.824122;426.343658,285.684540,2.083926;479.525330,259.734619,2.202070;700.305481,243.620361,1.159766;805.027344,302.601685,1.500665;888.312866,311.668518,1.738474;264.248505,371.348297,1.643875;338.507538,380.427399,0.782143;411.907227,368.945465,1.879521;498.903778,333.671509,1.394055;575.258911,302.726898,2.256300;681.149414,319.042999,1.151684;753.488464,352.604767,1.113438;825.420593,347.610718,1.063353;892.381042,394.674103,1.117519;266.623657,446.788879,1.304050;332.528870,441.576324,0.935670;454.495087,410.631653,1.153471;498.614075,428.851807,1.288631;578.637756,398.838684,1.258618;690.334595,402.653900,2.173243;755.051514,466.262207,1.155573;472.851440,502.815430,1.375797;511.918488,485.709534,1.615276;589.721252,469.941162,1.237333;676.356323,507.558350,1.082717;724.389465,505.262024,0.963135|578.061096,121.977798,1.619866;610.763062,183.802719,0.320906;626.382080,222.331070,0.673968
251.761902,298.405701,0.920583;315.596588,310.663574,0.475222;426.352814,285.677521,0.254121;479.576233,259.672485,1.061395;700.388977,243.507538,0.896770;805.127625,302.581268,0.704020;888.384094,311.617218,0.760064;264.334564,371.355530,0.786108;338.527893,380.426666,0.335716;411.907227,368.945465,0.000000;499.041992,333.541687,0.947977;575.455994,302.598877,1.414664;681.163818,318.978485,0.638212;753.510010,352.615173,0.338924;825.469604,347.610168,0.430383;892.391113,394.681488,0.305471;266.624115,446.783051,0.339533;332.548431,441.527100,0.845556;454.495087,410.631653,0.000232;498.626953,428.806122,0.873014;578.699707,398.607666,1.335544;690.334656,402.654358,0.022856;755.030151,466.191498,0.694264;472.958466,502.677155,1.247169;511.953766,485.494385,1.258174;589.754028,469.830017,1.030717;676.357239,507.557983,0.302468;724.390686,505.172699,0.966083|578.270508,121.705757,1.933687;610.899292,183.531006,0.432902;626.505737,222.089417,0.948966
251.725006,298.395538,0.644968;315.475739,310.649323,1.264822;426.234711,285.595398,0.965907;479.458099,259.578308,0.768807;700.140381,243.355789,1.249195;804.814209,302.460541,1.869045;888.172119,311.610382,0.969367;264.151123,371.359222,1.251646;338.398682,380.388733,0.534566;411.787415,368.904846,1.227276;498.910156,333.466766,0.634243;575.258057,302.462799,1.349193;680.960693,318.962616,0.926547;753.284485,352.596283,0.619417;825.231079,347.615906,0.907900;892.205261,394.621582,0.986015;266.510010,446.729919,0.610082;332.455994,441.498260,0.570662;454.383514,410.577972,0.367387;498.512299,428.734985,0.683115;578.530273,398.510315,0.834867;690.216003,402.552185,0.786052;754.879333,466.168274,0.860418;472.815979,502.623627,1.002131;511.821899,485.465973,0.889133;589.626892,469.725189,0.907199;676.228149,507.473541,0.643847;724.266846,505.118073,0.670611|578.158875,121.694862,0.766088;610.775208,183.524277,0.347370;626.381348,222.061234,0.768074
251.531601,298.380432,0.932886;315.408508,310.599182,1.327642;426.120850,285.603302,0.731297;479.323151,259.485840,0.575055;700.064148,243.329636,0.805752;804.815369,302.436279,0.583782;888.150818,311.616882,0.448013;264.102966,371.330994,0.819885;338.389801,380.339630,0.334010;411.787659,368.912384,0.231758;498.843689,333.462677,0.829893;575.250427,302.427277,0.468261;680.885315,318.824158,1.126714;753.274292,352.551361,0.485042;825.215759,347.514374,1.407632;892.076843,394.569550,1.293096;266.484589,446.659119,0.512852;332.453369,441.451660,0.313838;454.384064,410.581818,0.213688;498.504059,428.732971,0.334106;578.490051,398.540039,0.505098;690.201660,402.530853,0.753376;754.835754,466.130981,0.666643;472.816010,502.623779,0.138897;511.799561,485.495544,0.345756;589.614990,469.750946,0.454288;676.211670,507.459137,0.548891;724.175293,505.100281,0.906863|578.023438,121.657562,1.392349;610.636658,183.210617,0.461814;626.344482,222.040115,0.604579
251.758606,298.380890,0.764498;315.622650,310.593994,0.462871;426.354706,285.513733,1.233732;479.563934,259.485046,0.606650;700.259399,243.308609,0.604615;805.026245,302.444824,1.382333;888.202637,311.611633,0.984818;264.316101,371.320404,1.356301;338.523193,380.352997,0.512011;411.916016,368.869507,1.151164;499.026581,333.422913,1.040545;575.363098,302.421356,0.675373;681.090210,318.692169,0.684717;753.450684,352.511230,1.000893;825.301331,347.508087,1.045363;892.275269,394.546661,1.457500;266.623352,446.685638,0.720560;332.587402,441.474487,0.579801;454.494812,410.521484,0.373903;498.620087,428.661835,0.555916;578.603943,398.426270,0.694220;690.329102,402.458282,1.107655;754.999817,466.164093,1.319909;472.923737,502.572327,0.893955;511.939636,485.443085,0.952034;589.728577,469.621796,0.668565;676.321960,507.387329,0.762627;724.376343,505.063843,0.975018|578.105408,121.649025,1.481465;610.863281,183.249496,0.369217;626.467163,221.939819,0.833345
251.761627,298.362457,0.247597;315.627411,310.570312,0.360787;426.354706,285.513733,0.000000;479.563934,259.485046,0.000000;700.394287,243.283539,0.532516;805.078552,302.434906,0.914148;888.380066,311.618073,1.151180;264.348816,371.304260,0.589853;338.577606,380.324493,0.646286;411.951019,368.838135,0.844219;499.051300,333.338409,0.526504;575.465210,302.376984,0.487837;681.161682,318.737000,0.476083;753.494629,352.545776,0.825067;825.444763,347.515320,1.035303;892.300476,394.557983,0.739171;266.737305,446.636169,0.551435;332.718964,441.444611,0.645957;454.509277,410.430695,0.616622;498.631104,428.584961,0.808495;578.702942,398.380707,0.736648;690.335815,402.433899,0.689206;755.007874,466.146576,0.330386;472.923523,502.572144,0.029296;511.939667,485.443085,0.002960;589.734253,469.622772,0.185758;676.330627,507.361572,0.336529;724.376160,505.062927,0.018046|578.191589,121.573006,1.011025;610.851685,183.218903,0.093838;626.517151,221.863312,0.559216
251.754288,298.350983,0.241269;315.633514,310.546021,0.430848;426.354706,285.513733,0.000000;479.563934,259.485046,0.000000;700.393311,243.284866,0.086105;805.078552,302.434906,0.000000;888.380066,311.618073,0.000000;264.298645,371.286743,0.744842;338.519928,380.278748,0.679638;411.923920,368.795197,0.933287;499.051910,333.338440,0.018607;575.465271,302.377197,0.013985;681.161560,318.737335,0.029360;753.494629,352.545776,0.000000;825.444763,347.515320,0.000000;892.300354,394.557709,0.009716;266.621399,446.584656,0.581447;332.623108,441.415833,0.557618;454.494019,410.412598,0.525431;498.625916,428.581909,0.135016;578.702820,398.380615,0.012912;690.335938,402.434113,0.018282;755.008179,466.147003,0.032227;472.887115,502.558929,0.628008;511.924438,485.390900,0.617599;589.748169,469.591827,0.355488;676.342468,507.329346,0.475979;724.376099,505.062469,0.019332|578.274170,121.492561,0.849801;610.843384,183.191956,0.089309;626.537598,221.826782,0.316561
251.746735,298.326935,0.333546;315.632751,310.519653,0.498674;426.346008,285.509247,0.252972;479.519226,259.429504,1.256348;700.307251,243.295959,0.425285;805.060242,302.451599,0.519039;888.301208,311.615265,0.619069;264.293640,371.260345,0.762551;338.518219,380.241547,0.528070;411.922302,368.769867,0.364503;499.030212,333.318115,0.560926;575.353333,302.393616,0.646066;681.089478,318.692413,0.481029;753.475891,352.541473,0.580166;825.403564,347.558044,0.959663;892.282349,394.552124,0.506704;266.636627,446.576599,0.804538;332.628601,441.369080,0.668705;454.493561,410.412537,0.098255;498.608948,428.573273,0.495987;578.591431,398.416504,0.990601;690.311096,402.447174,1.111139;754.968384,466.263458,0.856385;472.887421,502.558075,0.018166;511.938477,485.354645,0.662005;589.732788,469.611694,0.362773;676.302612,507.355164,0.762079;724.364746,505.076935,0.709803|578.264160,121.450882,0.952094;610.653748,183.264542,0.442983;626.466248,221.941742,0.819036
251.751984,298.325073,0.100706;315.632874,310.519562,0.008911;426.345490,285.509613,0.028831;479.519043,259.429535,0.006216;700.402527,243.280777,0.350887;805.078369,302.435028,0.517193;888.379395,311.617981,0.620539;264.319275,371.253052,0.560686;338.525055,380.256775,0.372649;411.922302,368.769867,0.000000;499.035004,333.320190,0.098135;575.406311,302.347290,0.955314;681.132812,318.730194,0.419590;753.494873,352.546173,0.573890;825.443909,347.515625,0.958193;892.296814,394.652893,0.597879;266.656921,446.566162,0.791234;332.634430,441.376038,0.829489;454.493561,410.412537,0.000000;498.605835,428.571594,0.104115;578.595642,398.421753,0.202706;690.310913,402.407837,0.381672;755.008179,466.146606,0.856317;472.887177,502.533295,0.380210;511.955475,485.264221,0.819156;589.742737,469.588745,0.292223;676.342896,507.330322,0.791342;724.376038,505.063385,0.710928|578.280334,121.443466,0.466127;610.854370,183.220581,0.419266;626.545288,221.825424,0.820706
251.755341,298.299438,0.295720;315.632904,310.494263,0.369918;426.345703,285.509491,0.009455;479.559174,259.429810,0.505371;700.434082,243.282257,0.323634;805.078430,302.435028,0.003761;888.379395,311.617981,0.000000;264.349213,371.217743,0.593378;338.579773,380.232605,0.652654;411.949646,368.742706,0.884900;499.032623,333.318970,0.049516;575.471436,302.202423,0.920904;681.176941,318.710907,0.590490;753.485840,352.506561,0.510977;825.444336,347.515808,0.009359;892.290649,394.749756,0.265603;266.752625,446.571350,0.885092;332.744537,441.370728,0.970404;454.509094,410.383881,0.644364;498.621124,428.579468,0.430520;578.689941,398.375061,0.766532;690.339294,402.282776,1.166723;755.008179,466.146606,0.000000;472.960266,502.423157,1.102132;511.951447,485.292328,0.420664;589.752136,469.608429,0.557686;676.346313,507.319580,0.318003;724.376343,505.061005,0.133230|578.284668,121.405945,0.623534;610.881409,182.996979,0.378332;626.579529,221.747910,0.786809
251.749939,298.276794,0.254133;315.622925,310.445007,0.590842;426.344818,285.399109,0.305107;479.530853,259.313080,0.526985;700.372192,243.161423,0.744882;804.969238,302.405731,0.943123;888.339172,311.614960,0.661448;264.340820,371.184692,0.360374;338.585480,380.189240,0.576553;411.946960,368.707092,0.464785;499.031769,333.209625,0.317062;575.433472,302.116974,0.774926;681.147339,318.592468,0.526080;753.463013,352.487579,0.441909;825.390991,347.513214,0.646979;892.288330,394.542206,0.352216;266.752625,446.571350,0.000000;332.744537,441.370728,0.000000;454.509888,410.321320,0.731093;498.615387,428.472321,0.335047;578.627686,398.273712,0.810778;690.319702,402.252838,0.864255;754.979309,466.076080,0.488286;472.922577,502.379517,0.602381;511.952148,485.163666,0.481481;589.730774,469.412201,0.668781;676.327881,507.219086,0.560005;724.332581,504.941071,1.016176|578.266479,121.279892,0.567102;610.763794,182.862106,0.323189;626.528015,221.615112,0.465258
251.746490,298.255463,0.318712;315.620026,310.396545,0.661208;426.344360,285.285797,0.559532;479.501953,259.191681,0.763512;700.318542,243.038910,0.963920;804.866394,302.378357,1.065796;888.206909,311.610291,1.043765;264.317474,371.140411,0.674160;338.528320,380.163574,0.634832;411.914368,368.683350,0.773352;499.028076,333.089722,0.568407;575.365479,301.924225,0.824711;681.085083,318.469666,0.542456;753.430054,352.431641,0.678048;825.252197,347.448761,1.333465;892.180603,394.481079,1.316185;266.651367,446.563080,0.886850;332.635254,441.319153,0.767649;454.495758,410.239777,0.730881;498.608368,428.356689,0.379433;578.567078,398.167999,0.899085;690.311829,402.246948,0.320914;754.932190,466.000153,0.802328;472.885437,502.331451,0.640551;511.956482,485.030548,0.734353;589.705444,469.268646,1.180339;676.307495,507.115051,0.718730;724.317993,504.887604,0.690007|578.248901,121.141434,0.760421;610.650940,182.733734,0.251914;626.482788,221.497406,0.400655
251.730835,298.230438,0.531366;315.599945,310.397949,0.414007;426.310730,285.236725,0.720424;479.452850,259.159027,0.942506;700.310974,242.951508,1.016776;804.911682,302.306091,1.343870;888.186096,311.566864,0.820774;264.317505,371.140411,0.010505;338.533020,380.125153,0.481137;411.917908,368.606049,0.457665;498.985565,333.013123,1.490252;575.337585,301.904022,0.329789;681.038696,318.440094,0.811118;753.370483,352.340027,0.999748;825.259949,347.378723,0.998939;892.129517,394.589630,1.138777;266.663086,446.542847,0.436647;332.647278,441.299377,0.591704;454.496063,410.183929,0.422954;498.567780,428.251251,0.642161;578.557007,398.037231,0.838303;690.271240,402.073883,0.794598;754.892822,465.892822,1.095909;472.879761,502.261902,0.430588;511.945251,484.929291,0.673483;589.694336,469.139893,0.585480;676.234375,507.073639,1.049464;724.298096,504.796356,0.961421|578.250610,120.921051,0.793725;610.649719,182.728699,0.213171;626.471252,221.340225,1.029948
251.735809,298.228760,0.099397;315.599945,310.397949,0.000000;426.312256,285.233612,0.131472;479.488831,259.079407,0.971141;700.310974,242.817963,0.816104;804.836792,302.269867,1.052472;888.172180,311.543304,0.482571;264.347778,371.141541,0.584399;338.535797,380.126892,0.068443;411.917908,368.606049,0.000000;499.014832,332.909943,0.992659;575.336304,301.787048,0.471862;681.035645,318.319214,0.474701;753.362549,352.315674,0.466808;825.222412,347.347626,0.913783;892.132812,394.505341,0.698766;266.746277,446.533936,0.866478;332.670807,441.316010,0.599157;454.496063,410.183929,0.000945;498.568756,428.223633,0.467917;578.559082,397.910065,0.530101;690.305359,402.028870,0.805804;754.880432,465.888458,0.299368;472.898224,502.179443,0.576781;511.935181,484.893585,0.583650;589.704773,469.075012,0.775159;676.250061,506.948303,1.216371;724.275024,504.752960,0.539568|578.234436,120.885139,0.666983;610.687805,182.590408,0.241133;626.469421,221.207870,0.503444
251.720032,298.207092,0.558687;315.581055,310.397980,0.308243;426.280762,285.176147,0.609669;479.375977,259.027161,1.038883;700.310974,242.817947,0.005995;804.841492,302.256927,0.247365;888.150024,311.526703,0.395473;264.317505,371.140564,0.576950;338.542480,380.084839,0.395317;411.920380,368.528015,0.392341;498.964020,332.830994,1.064046;575.318237,301.693787,0.495438;681.022644,318.315613,0.196419;753.294617,352.201050,1.018214;825.217712,347.298035,0.709222;892.064514,394.542389,0.890975;266.676392,446.525024,0.826713;332.657959,441.283447,0.593374;454.496643,410.123505,0.338716;498.527557,428.134277,0.737052;578.544189,397.896454,0.444220;690.225159,401.875885,1.185726;754.834412,465.788116,0.899189;472.871979,502.186066,0.601832;511.931763,484.830292,0.621087;589.685242,469.003418,0.693227;676.231689,506.928406,1.070434;724.265259,504.672150,0.915305|578.218079,120.655846,0.814102;610.722839,182.477432,0.204757;626.469421,221.207870,0.000000
251.716492,298.200684,0.104679;315.562927,310.398712,0.289880;426.248352,285.117767,0.703183;479.363007,258.938721,0.664300;700.223083,242.715393,0.703063;804.803650,302.211212,0.644239;888.122620,311.486450,0.489956;264.317505,371.140564,0.000000;338.550262,380.043854,0.382377;411.919006,368.502075,0.282632;498.947754,332.782318,0.578383;575.292664,301.576538,0.369954;680.930054,318.249451,0.596890;753.270020,352.181549,0.466860;825.140015,347.265839,0.835364;892.037537,394.524658,0.530101;266.691772,446.499664,0.283725;332.671112,441.262756,0.432398;454.497131,410.059937,0.370999;498.493073,428.012482,0.774221;578.536011,397.776398,0.743352;690.166199,401.822174,0.652830;754.753784,465.692688,0.768166;472.869232,502.108093,0.523440;511.919250,484.738434,0.664416;589.676514,468.872345,0.689591;676.115173,506.832825,0.820650;724.152466,504.571594,0.590186|578.126587,120.551140,0.868576;610.644653,182.354446,0.258262;626.415344,221.043869,0.814995
251.714096,298.196716,0.122773;315.543579,310.400116,0.372397;426.216064,285.056000,0.935001;479.351440,258.852966,0.696527;700.181702,242.649384,0.660307;804.767517,302.163513,0.752795;888.091431,311.448334,0.688397;264.317352,371.140533,0.032596;338.558899,380.001007,0.569981;411.916962,368.475250,0.366077;498.931274,332.733063,0.572324;575.266724,301.459991,0.454332;680.880432,318.159882,0.873406;753.246216,352.164215,0.458754;825.054504,347.234894,1.009367;891.947327,394.437561,1.230184;266.705200,446.481750,0.429951;332.685089,441.240784,0.545752;454.497650,409.998383,0.575031;498.455780,427.891815,0.758258;578.529358,397.657867,0.566369;690.103943,401.768402,0.746664;754.735291,465.637115,0.419494;472.865265,502.022095,0.665685;511.904205,484.651001,0.726836;589.666016,468.744385,0.606754;676.114929,506.807190,0.493700;724.142029,504.556213,0.296973|578.025696,120.445984,1.114039;610.572815,182.234741,0.363094;626.369995,220.883621,0.795868
251.712021,298.127899,0.456219;315.552216,310.289795,0.476519;426.224426,284.987793,1.747325;479.364288,258.728271,0.757004;700.143066,242.502396,1.114419;804.788940,302.191071,1.476552;888.026245,311.401764,1.025038;264.311584,371.020233,0.709343;338.572784,379.948883,0.596686;411.927917,368.447449,0.997525;498.959290,332.641937,1.195213;575.261719,301.352203,1.005158;680.832886,317.986420,1.636061;753.218689,352.263824,1.629714;825.034973,347.230835,0.488362;891.980591,394.379272,0.788046;266.744507,446.450714,0.593261;332.705627,441.210693,0.818760;454.490417,410.026428,1.312604;498.444672,427.885559,0.977509;578.526367,397.486481,1.672754;690.078613,401.711670,1.173827;754.709656,465.733368,0.810221;472.880585,501.876801,0.964445;511.931122,484.608795,1.076862;589.640198,468.631165,0.805279;676.111023,506.648315,1.215298;724.135437,504.528412,1.393547|578.015381,120.420837,0.616309;610.588501,182.198456,0.232583;626.349304,220.644958,0.850082
