# Gnuplot File : positions of 1 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 
1.46	0.108236 -0.0231237 0.233521 0.449543 0.494317 -0.423601 -0.611657	
1.47	0.108324 -0.0231263 0.233584 0.449178 0.494572 -0.423393 -0.611862	
1.48	0.108386 -0.0231769 0.233658 0.449494 0.494285 -0.423784 -0.611591	
1.49	0.108278 -0.0230831 0.233813 0.450056 0.49394 -0.423387 -0.611732	
1.5	0.108278 -0.0230831 0.233813 0.450056 0.49394 -0.423387 -0.611732	
1.51	0.108278 -0.0230831 0.233813 0.44998 0.494604 -0.422962 -0.611546	
1.52	0.10817 -0.0229893 0.233968 0.450418 0.494154 -0.423367 -0.611306	
1.53	0.10817 -0.0229893 0.233968 0.450658 0.49453 -0.423333 -0.610849	
1.54	0.10817 -0.0229893 0.233968 0.451137 0.49528 -0.423265 -0.609934	
1.55	0.10817 -0.0229893 0.233968 0.451259 0.495386 -0.422461 -0.610315	
1.56	0.10817 -0.0229893 0.233968 0.451575 0.495098 -0.422851 -0.610045	
1.57	0.108062 -0.0228953 0.234123 0.451937 0.495311 -0.422832 -0.609617	
1.58	0.108062 -0.0228953 0.234123 0.452058 0.495418 -0.422028 -0.609998	
1.59	0.108062 -0.0228953 0.234123 0.45162 0.4956 -0.422442 -0.609887	
1.6	0.108062 -0.0228953 0.234123 0.4513 0.49605 -0.423625 -0.608937	
1.61	0.107954 -0.0228013 0.234278 0.450108 0.496432 -0.424882 -0.608633	
1.62	0.107954 -0.0228013 0.234278 0.449669 0.496613 -0.425295 -0.608521	
1.63	0.108042 -0.0228039 0.234341 0.449619 0.496581 -0.425479 -0.608455	
1.64	0.108042 -0.0228039 0.234341 0.448981 0.497315 -0.426272 -0.607771	
1.65	0.108042 -0.0228039 0.234341 0.448542 0.497495 -0.426685 -0.607658	
1.66	0.107934 -0.0227099 0.234496 0.448465 0.497885 -0.427081 -0.607117	
1.67	0.107934 -0.0227099 0.234496 0.448465 0.497885 -0.427081 -0.607117	
1.68	0.107826 -0.0226157 0.234651 0.448509 0.498382 -0.426677 -0.606961	
1.69	0.107826 -0.0226157 0.234651 0.448148 0.497903 -0.42751 -0.607035	
1.7	0.107826 -0.0226157 0.234651 0.448388 0.498275 -0.427478 -0.606575	
