250.101730,305.769867,0.802720;318.876404,335.506042,1.453279;432.073212,341.258545,1.211545;481.062622,327.852264,1.783080;693.830933,317.556702,1.589897;780.816284,353.693481,1.686439;849.345215,356.725647,1.532620;250.124741,415.535950,0.816521;320.226379,404.295044,0.735955;403.983856,416.185455,0.962042;493.947937,412.998505,1.869337;573.847961,401.469452,1.698413;683.350464,397.745880,1.608051;758.914612,400.855988,1.376894;865.963867,398.557861,1.279300;901.961914,400.375427,0.624567;253.924942,468.759125,0.820930;315.816162,463.801392,1.375040;445.796112,470.101105,1.485130;505.902771,515.052002,2.489211;568.922363,497.102600,2.275123;671.751831,506.791779,1.292091;764.305176,503.372101,1.049656;887.738037,505.882996,0.665169;394.307343,552.936890,1.066989;496.882294,565.142578,2.395649;592.081360,556.920837,1.444136;689.852539,577.401367,1.280141;738.003052,559.136963,1.737469|586.628906,299.665527,0.561971;626.399963,296.383911,0.788130;538.075378,329.285095,0.813029;618.340637,336.467285,0.538875
250.127075,305.651672,1.113178;318.966156,335.379028,2.844951;432.138245,341.030243,2.654540;481.062958,327.734253,2.043160;693.826721,317.443359,0.748130;780.817505,353.678619,0.285904;849.346313,356.640228,0.537882;250.121887,415.428009,0.493648;320.252991,404.108063,1.634584;403.982941,416.056152,1.667568;493.948334,412.871826,1.547658;573.849976,401.358032,1.026236;683.352722,397.631561,0.771654;758.921875,400.750854,0.684865;865.967834,398.463470,0.431469;901.962708,400.308319,0.261085;253.932159,468.640686,0.826769;315.811493,463.647797,1.664468;445.796631,469.975494,1.529264;505.906738,514.903931,1.710528;568.920227,497.033295,1.643543;671.756348,506.669800,0.922462;764.320984,503.336761,0.554606;887.767029,505.883209,1.001750;394.342926,552.957642,2.851015;496.888794,565.069153,1.815816;592.089294,556.895142,0.645369;689.852356,577.396912,0.466924;738.020203,559.032166,0.853550|586.629700,299.549072,0.728482;626.408752,296.269348,0.591852;538.056946,329.170929,1.585003;618.341492,336.351807,0.631724
250.133560,305.751282,0.926342;319.023956,335.482910,3.211281;432.182098,341.246429,3.039388;481.062775,327.846954,1.866738;693.824402,317.553162,0.686723;780.816101,353.697144,0.374131;849.345032,356.725708,0.538142;250.123856,415.547668,0.533401;320.245392,404.304321,1.777886;403.975891,416.175262,1.754950;493.945984,412.997437,1.443619;573.852783,401.474396,1.057045;683.353699,397.746185,0.987240;758.924805,400.865692,0.696371;865.968262,398.588501,0.481678;901.961548,400.466095,0.321299;253.924622,468.756531,0.796188;315.820190,463.803192,1.677047;445.795288,470.097778,1.606666;505.904602,515.052856,0.959667;568.917053,497.215363,1.667420;671.755920,506.904236,0.598700;764.337585,503.520233,0.636142;887.750916,505.988129,0.926495;394.359100,553.193787,0.844643;496.907776,565.258911,1.315800;592.092041,557.122375,0.695470;689.854126,577.618469,0.395100;738.034241,559.175537,1.064022|586.629517,299.652496,0.798899;626.417419,296.379761,0.604147;538.039124,329.292236,1.739027;618.341858,336.459961,0.786152
250.128937,306.006287,1.656566;319.024414,335.702545,1.413251;432.181610,341.472870,0.844851;481.067200,328.104340,0.977577;693.828369,317.780853,1.083806;780.815186,353.938812,0.855224;849.344116,356.971191,1.033845;250.112320,415.722351,1.207857;320.241638,404.522064,0.753248;403.975525,416.406982,0.581435;493.948395,413.246979,1.235839;573.853149,401.702850,0.404372;683.351318,397.998016,0.899850;758.924316,401.117218,0.434260;865.968140,398.818573,0.555095;901.961060,400.687195,0.215314;253.920074,469.008026,1.380679;315.817719,464.063080,1.265799;445.794373,470.330231,1.133614;505.901337,515.271790,1.280000;568.916565,497.400879,1.269900;671.753418,507.096466,0.588163;764.322449,503.655212,0.509664;887.751465,506.160858,0.613005;394.361389,553.307495,0.332889;496.886017,565.414062,0.788030;592.083008,557.264160,0.624652;689.853333,577.730347,0.299108;738.020996,559.351746,1.119381|586.631653,299.784729,0.700316;626.414734,296.536133,1.030757;538.036011,329.515106,0.556425;618.342468,336.680115,0.407724
250.125122,306.000275,1.195802;319.023346,335.696930,1.272439;432.173615,341.448883,0.587142;481.044952,328.020386,1.329901;693.827759,317.779907,0.346477;780.814941,353.939331,0.039228;849.346497,356.870209,0.795660;250.100052,415.671204,1.133594;320.236969,404.514374,0.533801;403.975586,416.407196,0.009780;493.945831,413.245850,0.382641;573.850586,401.702820,0.534954;683.352478,397.996368,0.047910;758.929810,401.019470,0.540221;865.968384,398.707001,0.464128;901.960632,400.582458,0.193948;253.911758,468.953369,0.904055;315.819519,464.061707,0.511866;445.790009,470.269501,0.918164;505.901154,515.244019,0.575235;568.914673,497.366913,0.898489;671.751038,507.039825,0.502159;764.299133,503.585175,0.587362;887.752686,506.072144,0.451801;394.358154,553.193665,0.288931;496.860504,565.344666,0.553273;592.079834,557.250305,0.370346;689.853516,577.620361,0.440824;738.001648,559.373718,0.991850|586.627136,299.870636,0.571899;626.411255,296.596832,0.576954;538.050049,329.493927,1.416034;618.341370,336.690369,0.088604
250.126572,305.742340,0.869249;319.021515,335.470764,0.595192;432.180450,341.240265,0.959186;481.062561,327.845612,1.309240;693.826294,317.550018,1.176142;780.816528,353.695557,0.876730;849.346558,356.731262,0.666983;250.123260,415.550720,0.796521;320.236542,404.290894,0.493176;403.975769,416.175049,0.590931;493.947266,413.000519,1.088952;573.852417,401.472992,0.733965;683.354370,397.745209,0.905701;758.924194,400.871307,0.574038;865.968079,398.591400,0.305924;901.961365,400.470459,0.144896;253.923798,468.754852,1.081267;315.820923,463.801880,1.059188;445.795380,470.103210,1.156542;505.904755,515.023193,1.255723;568.913513,497.142029,1.041571;671.751831,506.799774,0.596609;764.302063,503.362152,0.342733;887.755798,505.894562,0.506752;394.360687,553.190979,0.049813;496.883728,565.188721,0.754281;592.091980,557.124268,0.612477;689.844055,577.471252,0.779928;737.999268,559.143127,1.071511|586.630920,299.648621,0.877079;626.413696,296.375885,1.141284;538.038696,329.296539,1.439883;618.340210,336.476196,0.390819
250.124634,305.859100,0.419855;319.021637,335.584137,0.400371;432.179321,341.356171,0.764914;481.063782,327.970795,0.980841;693.873535,317.664703,0.771130;780.816345,353.807678,0.432145;849.345398,356.847198,0.482439;250.100159,415.672119,0.796697;320.246399,404.445251,0.766824;403.979767,416.402710,0.628008;493.940826,413.151489,0.997273;573.841125,401.657745,0.649117;683.341919,397.969177,0.951421;758.914124,401.054749,0.681044;865.968811,398.707123,0.347763;901.961609,400.580872,0.176771;253.912659,468.950928,0.803061;315.813721,464.013580,1.474016;445.789581,470.269470,1.092260;505.903046,515.256897,1.279468;568.916748,497.306641,1.336125;671.751343,507.042053,0.575227;764.299438,503.585663,0.337126;887.752197,506.146271,0.425405;394.358002,553.193542,0.060446;496.885956,565.418945,0.626045;592.074646,557.170959,0.619033;689.845337,577.695068,0.415321;737.998962,559.376892,1.033361|586.629883,299.760651,0.256716;626.411194,296.482971,0.423495;538.040466,329.494812,0.507854;618.346802,336.589172,0.238786
250.124786,305.997223,0.611315;319.023102,335.696899,0.516624;432.180298,341.468842,0.542540;481.068359,328.100128,0.933359;693.829895,317.774933,1.040549;780.814758,353.930389,0.623702;849.343872,356.972931,0.722771;250.100159,415.672119,0.000000;320.237946,404.510193,0.674684;403.975067,416.408478,0.200019;493.949432,413.241486,0.669058;573.852722,401.699615,0.588796;683.350891,397.995880,0.452242;758.924133,401.117065,0.562083;865.968140,398.818329,0.456187;901.960999,400.687012,0.196511;253.919220,469.005432,0.559436;315.818848,464.058624,0.839349;445.793427,470.329834,1.002727;505.900299,515.242432,0.728242;568.915649,497.356934,0.977933;671.755859,506.904938,0.967256;764.311462,503.566101,0.423803;887.752075,506.080811,0.567386;394.358154,553.193726,0.024942;496.860474,565.349976,0.594215;592.076416,557.163147,0.217188;689.854309,577.621277,0.626650;738.005432,559.304321,1.423447|586.631104,299.873291,0.413939;626.414612,296.594177,0.470512;538.034119,329.524048,0.573377;618.340820,336.701263,0.280393
250.114059,305.746368,1.687091;319.021362,335.470612,0.663927;432.180634,341.242859,1.111912;481.021637,327.848297,1.099873;693.830627,317.547211,1.185962;780.814819,353.688354,0.902041;849.347046,356.724304,1.385781;250.120590,415.553833,1.119425;320.237122,404.286163,0.499620;403.975555,416.176483,0.580838;493.946930,412.993866,1.525731;573.852905,401.469666,0.632357;683.353027,397.743652,1.079777;758.916138,400.796143,1.000236;865.966492,398.375031,0.905822;901.961060,400.297058,0.543797;253.921555,468.754089,1.087350;315.820587,463.798828,1.104215;445.792694,470.097595,1.014049;505.899963,514.941406,1.418325;568.916504,497.050903,1.727244;671.754395,506.737762,0.666663;764.306580,503.340546,0.559376;887.751465,505.809174,0.809620;394.351868,553.026306,0.536552;496.884796,565.082336,1.228506;592.088806,556.894958,0.574635;689.852234,577.399719,0.388156;738.004456,559.105591,1.306645|586.624878,299.641632,0.667323;626.407654,296.376678,0.636498;538.025452,329.298981,0.758999;618.339050,336.488251,0.398236
250.115753,305.749359,0.223095;319.001434,335.400452,1.981606;432.178528,341.012756,1.925786;481.024597,327.681732,1.868212;693.823792,317.422119,0.585692;780.814575,353.560944,0.417588;849.346619,356.595245,0.450784;250.111389,415.508179,0.504746;320.254333,404.152039,1.398733;403.983948,416.164825,0.383246;493.946716,412.993530,0.096345;573.853821,401.399933,0.878965;683.352722,397.617767,0.384239;758.923584,400.732391,0.890627;865.969604,398.457336,0.876542;901.964172,400.361755,0.610466;253.924561,468.640686,0.364191;315.815186,463.703369,0.883014;445.850372,469.972992,0.740941;505.958588,514.900269,1.239888;568.967163,497.045349,0.768539;671.756226,506.676849,0.488154;764.309753,503.351105,0.338548;887.752625,505.830688,0.605753;394.355652,552.951233,0.441785;496.926971,565.077148,0.754245;592.100220,556.884460,0.252431;689.848694,577.389893,0.182574;738.002258,559.066040,0.575968|586.625916,299.502167,0.310037;626.408630,296.249939,0.381400;538.026855,329.054108,0.711898;618.338257,336.362122,0.252123
250.112640,305.757385,1.194428;319.022217,335.470886,2.016856;432.201691,341.248230,2.033449;481.190765,327.839233,1.882713;693.830444,317.547729,0.588872;780.814819,353.688446,0.417984;849.439941,356.723785,0.755018;250.122971,415.555969,0.804350;320.237946,404.285706,1.394392;403.975464,416.176331,0.383238;494.081177,412.997498,0.814819;573.963684,401.479309,1.346609;683.352966,397.743774,0.384624;758.923401,400.868317,0.517125;866.115662,398.584717,0.913895;901.984253,400.432343,0.633426;253.920654,468.754333,0.579441;315.820221,463.798920,0.873366;445.909821,470.097046,0.594867;506.010803,515.057495,1.133138;569.020386,497.166992,1.045367;671.753418,506.856964,0.638104;764.341370,503.501068,0.758222;887.751465,506.039398,0.609481;394.420776,553.055054,0.759804;496.998627,565.278442,1.083137;592.114929,557.100159,0.578399;689.844666,577.581482,0.545399;738.001648,559.227600,1.099369|586.625366,299.641998,0.303617;626.407959,296.377472,0.382273;538.025330,329.300201,0.712743;618.338867,336.489136,0.253364
250.110535,306.016907,0.870635;319.023987,335.697083,0.601932;432.177399,341.388123,1.084627;481.068939,328.104065,1.131816;693.836121,317.772461,1.204517;780.812744,353.929932,0.895793;849.348938,356.966156,1.693355;250.109634,415.732025,0.570874;320.238556,404.509583,0.499447;403.975311,416.409027,0.572468;493.945068,413.240997,1.126998;573.853760,401.698669,1.077999;683.348999,397.996002,1.090746;758.921997,401.118500,0.453275;865.969910,398.811218,1.594399;901.963806,400.676727,0.958506;253.909988,468.950195,0.784822;315.818604,464.058838,1.065620;445.790680,470.329071,1.412802;505.896515,515.266174,2.046637;568.912659,497.409088,1.627635;671.752930,507.101288,0.417856;764.335693,503.706146,0.551903;887.750793,506.153900,1.245907;394.344604,553.337524,0.982831;496.885498,565.427979,1.661192;592.093506,557.355530,0.748174;689.852051,577.645386,0.780289;738.001160,559.375366,1.053753|586.625061,299.870514,0.482323;626.402832,296.594330,0.691417;538.024170,329.524658,0.405886;618.339233,336.714691,0.428733
250.101196,306.018860,0.189158;319.023987,335.697083,0.000000;432.171417,341.464966,0.801511;481.068939,328.104065,0.000000;693.836121,317.772461,0.000000;780.812744,353.929932,0.000000;849.348938,356.966156,0.000000;250.123749,415.785370,0.480164;320.238556,404.509583,0.000000;403.975311,416.409027,0.000000;493.945068,413.240997,0.000000;573.853760,401.698761,0.012135;683.348999,397.996002,0.000000;758.921997,401.118500,0.000000;865.969910,398.811218,0.000000;901.963867,400.676788,0.004117;253.917892,469.005310,0.558984;315.818604,464.058838,0.000000;445.790680,470.329071,0.000000;505.896515,515.266174,0.000000;568.910522,497.371460,0.851339;671.751160,507.047363,0.501177;764.301331,503.584503,1.093261;887.750732,506.153534,0.051495;394.344299,553.338135,0.033665;496.885498,565.427979,0.000000;592.093140,557.355957,0.055423;689.850098,577.622620,0.360615;738.001831,559.375854,0.157247|586.625122,299.869690,0.046969;626.402832,296.594330,0.000000;538.023926,329.523499,0.087799;618.339233,336.714691,0.000000
250.107605,305.867004,1.167708;319.004822,335.557648,1.767866;432.146790,341.309937,1.648545;480.985596,327.925293,2.223652;693.854553,317.624603,2.130587;780.815613,353.793182,2.055179;849.347229,356.746094,1.915241;250.112106,415.611542,1.160295;320.229553,404.381348,1.521654;403.973389,416.287781,2.728153;493.895721,413.120422,2.197913;573.826782,401.570251,2.299672;683.253113,397.801605,2.181485;758.923584,400.861603,3.233528;865.970581,398.580200,1.624371;901.969360,400.491608,1.262836;253.909882,468.845184,1.619994;315.820770,463.911194,1.805860;445.747467,470.154358,2.701289;505.897980,515.138123,2.083549;568.895081,497.192657,2.488578;671.755127,506.913239,3.810526;764.327820,503.578308,2.701081;887.757324,506.133514,2.485615;394.273163,553.098694,2.632826;496.878021,565.305481,2.418713;592.092163,557.132629,4.591403;689.832581,577.596313,4.005439;737.998840,559.149353,3.565023|586.615662,299.665436,1.515295;626.386353,296.411469,1.075736;537.934509,329.409668,2.419390;618.327759,336.588379,1.404660
250.106537,305.744202,0.643042;318.993774,335.438110,0.948221;432.145721,341.153076,1.666478;481.066864,327.835663,1.550586;693.826843,317.492584,1.658088;780.809814,353.678070,1.380250;849.301270,356.633759,0.834122;250.102249,415.444366,0.784975;320.220184,404.249084,1.277057;403.975037,416.167938,0.707833;493.946564,412.999176,1.188798;573.849731,401.432739,2.075159;683.327026,397.618835,2.092617;758.906982,400.866913,0.462030;865.949829,398.572571,1.382509;901.853271,400.420166,1.761854;253.905075,468.666443,1.127900;315.822662,463.774933,1.428753;445.785645,470.039032,0.997613;505.902283,515.001099,2.084150;568.917908,496.985138,2.797250;671.750793,506.808075,0.937973;764.240967,503.337646,1.155781;887.610535,505.918915,1.450920;394.319336,553.006958,0.636282;496.872040,565.177002,2.454573;592.091370,556.899780,0.850955;689.844421,577.408630,0.783296;738.004089,559.139526,0.369926|586.630798,299.479797,1.224974;626.368347,296.221039,1.193940;538.081726,329.292908,1.015967;618.312866,336.458618,1.400411
250.104385,305.743042,0.213047;318.987183,335.414062,0.786284;432.140594,341.147614,0.469199;481.065460,327.828735,1.322652;693.958618,317.501678,0.719231;780.815308,353.691345,0.459315;849.344849,356.723419,1.923042;250.124863,415.549713,0.886999;320.218842,404.248840,0.072821;403.971985,416.163422,2.545203;493.948944,412.999268,1.940255;573.867310,401.504913,1.235418;683.333130,397.840424,0.666679;758.920410,400.856995,0.373474;866.026917,398.578888,1.689082;901.976318,400.472137,1.965518;253.918503,468.772339,1.087010;315.822662,463.774933,0.000000;445.782379,469.980133,2.596073;505.895233,515.075928,1.636230;568.919495,497.204437,1.530365;671.762146,506.780975,1.765611;764.315308,503.369263,0.963880;887.755493,505.944611,1.250232;394.455231,552.935791,2.884928;496.942383,565.316162,1.372685;592.102417,557.102356,0.699799;689.828857,577.574890,0.987861;738.004089,559.139526,0.000000|586.630615,299.479919,0.061615;626.368652,296.221161,0.011622;538.111450,329.289246,1.706743;618.330444,336.464233,0.112941
250.100906,305.848572,0.992871;318.976624,335.524994,2.299528;432.103394,341.279938,2.032291;481.050201,327.916534,1.032516;693.916260,317.606720,0.663591;780.814026,353.804688,0.429178;849.346191,356.751465,0.448942;250.114838,415.604279,0.975006;320.188477,404.397980,2.175601;403.970581,416.286499,0.732122;493.948395,413.125549,0.666070;573.859558,401.573212,0.583061;683.330078,397.845490,0.089301;758.916809,400.939941,0.564426;865.997070,398.580292,0.971233;901.977539,400.494598,0.741113;253.908157,468.850006,1.332841;315.824982,463.887268,2.063225;445.785980,470.169922,1.160459;505.895294,515.160034,0.868256;568.918640,497.219940,0.409406;671.757690,506.911011,0.985142;764.316528,503.561462,0.494405;887.756348,506.129120,0.727264;394.277039,553.160522,1.395985;496.897552,565.364136,1.053157;592.093689,557.127014,0.265371;689.839294,577.612305,0.643711;738.000916,559.258850,0.840530|586.626831,299.683044,0.335704;626.365356,296.402954,0.622485;538.115234,329.400299,0.317630;618.324402,336.581543,0.292812
250.102112,305.973206,0.765395;318.954010,335.582001,1.082953;432.109039,341.304962,0.709747;481.033936,328.010162,1.120078;693.872131,317.716614,0.833494;780.812378,353.925903,0.617919;849.347595,356.779327,0.442398;250.105972,415.658508,0.682626;320.198029,404.436676,0.905181;403.974304,416.394897,0.416979;493.947510,413.239105,0.480921;573.850891,401.641205,0.580177;683.327454,397.850586,0.095300;758.912598,401.029572,0.559821;865.967896,398.581940,0.562051;901.974976,400.515961,0.478786;253.899033,468.932709,0.920131;315.823669,463.997437,1.673143;445.781189,470.219910,0.833009;505.896545,515.239990,0.780309;568.917725,497.235626,0.427784;671.757690,506.911285,0.015311;764.313293,503.589935,0.399101;887.757446,506.194000,0.413543;394.277039,553.160522,0.000000;496.875397,565.400818,0.457829;592.084961,557.151978,0.275359;689.846680,577.632751,0.341139;738.003967,559.368652,0.529099|586.631287,299.701813,0.165485;626.369690,296.441559,0.372745;538.108398,329.512543,0.273565;618.318420,336.685547,0.312100
250.115479,305.841370,1.641897;318.969788,335.555023,0.653567;432.105865,341.279388,0.595821;481.040131,327.937378,1.130334;693.895813,317.648621,0.954220;780.809448,353.751556,0.961673;849.344788,356.735535,0.807670;250.117645,415.602966,0.720188;320.190460,404.398682,0.672582;403.972687,416.346680,0.357459;493.938263,413.141296,0.526276;573.848022,401.585968,0.479475;683.331787,397.819275,0.316257;758.914185,400.937256,0.568816;865.967712,398.592896,0.714625;901.970520,400.490601,0.735334;253.907791,468.861298,1.178105;315.825806,463.887207,1.052007;445.786316,470.173523,0.795800;505.898376,515.167847,0.595024;568.918152,497.227722,0.231598;671.757629,506.911194,0.003809;764.332581,503.551697,0.468710;887.758606,506.084869,0.420840;394.225250,553.167603,0.786893;496.875488,565.355652,0.301907;592.088989,557.139893,0.146358;689.836121,577.610474,0.387888;738.003174,559.265930,0.519888|586.626587,299.692596,0.111255;626.368835,296.409332,0.643266;538.112854,329.466064,0.217681;618.327820,336.528503,0.371015
249.872391,305.848083,0.842156;318.846710,335.554565,0.762748;431.978638,341.280823,0.473748;480.915070,327.938721,0.516949;693.773560,317.649628,0.527970;780.690552,353.858063,0.994589;849.228821,356.758179,0.691497;249.897308,415.580322,1.273368;320.065735,404.394745,0.526460;403.838318,416.344147,1.550417;493.815033,413.138916,0.738890;573.762207,401.606445,1.040317;683.217896,397.816864,0.362861;758.910889,400.877350,0.700199;865.829468,398.584259,1.178837;901.840759,400.500488,1.272131;253.860306,468.870697,1.179142;315.711487,463.886780,0.835552;445.673767,470.141418,0.850094;505.845154,515.170593,1.073097;568.894470,497.217560,0.777105;671.641907,506.911407,0.897499;764.218079,503.554688,0.440107;887.646240,506.110016,0.791126;394.164307,553.100586,0.898204;496.806519,565.332947,0.731642;591.979248,557.123901,0.753436;689.724609,577.608276,0.742719;737.876221,559.261353,0.848260|586.518066,299.692841,0.236912;626.262817,296.411652,0.339541;537.979004,329.466675,0.453319;618.210999,336.631989,0.391027
250.113647,305.787506,1.042428;318.985931,335.526733,1.007549;432.103394,341.258179,0.766128;481.044434,327.868652,1.094599;693.922546,317.578369,1.028511;780.806763,353.789246,1.010521;849.345215,356.736877,0.693059;250.126907,415.550049,1.203043;320.179779,404.359344,0.799809;403.970856,416.296021,1.552976;493.927307,413.036102,0.980360;573.853027,401.532593,1.057117;683.337463,397.788574,0.478214;758.921326,400.852051,0.453371;865.968933,398.593323,1.185009;901.971375,400.490753,1.274934;253.916168,468.794983,1.230080;315.832733,463.784027,1.064050;445.788727,470.057953,1.164700;505.900513,515.093262,1.307394;568.922302,497.222198,0.912522;671.757690,506.910248,0.869814;764.353943,503.514099,0.585652;887.757141,505.995850,0.977905;394.284058,553.038513,0.495322;496.897766,565.295166,0.781074;592.093201,557.128723,0.768258;689.827759,577.587830,0.816048;738.005798,559.152893,1.247769|586.625671,299.685120,0.246624;626.378418,296.375977,0.701849;538.108704,329.417175,0.436014;618.328735,336.578644,0.348892
250.112061,305.762390,0.419126;318.985870,335.422089,0.551210;432.109314,341.169464,0.875164;481.045258,327.863678,0.330958;693.954529,317.575500,0.781418;780.933655,353.779663,0.922221;849.457703,356.737427,0.456499;250.126953,415.550049,0.009443;320.188477,404.291779,0.667668;403.975006,416.288361,0.361956;493.927460,413.035858,0.131728;573.852295,401.518738,0.304174;683.343994,397.738647,1.575824;758.928467,400.859863,0.943583;866.008301,398.599518,0.519083;901.978943,400.480652,0.201044;253.910278,468.750183,0.738686;315.832245,463.770874,0.299841;445.788757,470.057556,0.140283;505.900482,515.093262,0.016997;568.922241,497.222260,0.084002;671.758118,506.913391,0.270549;764.350647,503.518311,0.259155;887.750671,505.993896,0.262407;394.276062,553.045105,0.149906;496.870026,565.294556,0.487709;592.093140,557.128845,0.017565;689.823792,577.591248,0.553201;738.006897,559.162048,0.559140|586.717346,299.668854,0.318523;626.487427,296.374725,0.444909;538.112427,329.354980,0.234914;618.338501,336.478333,0.270052
250.111588,305.787048,0.404043;319.019653,335.473419,0.879133;432.103424,341.257355,0.881840;481.044464,327.868622,0.330394;693.919495,317.579193,0.308275;780.808472,353.788849,0.915341;849.344971,356.736938,0.457865;250.126907,415.550049,0.009443;320.180328,404.358978,0.690692;403.974731,416.402893,0.298042;493.906555,413.071869,0.649518;573.838074,401.538422,1.082580;683.343994,397.738647,0.000000;758.919373,400.851562,0.178189;865.968872,398.593170,0.519376;901.971313,400.490295,0.201934;253.916107,468.795197,0.738546;315.833313,463.796448,0.588476;445.794006,470.133087,1.071988;505.905670,515.157593,0.892101;568.921631,497.237396,0.622137;671.758301,506.909332,0.788639;764.323547,503.578979,0.808343;887.748901,506.044952,0.401741;394.279877,553.157593,0.370226;496.870850,565.408691,0.315135;592.084473,557.153687,0.287185;689.826843,577.602966,0.248114;738.004333,559.168091,0.236215|586.623352,299.671021,0.267257;626.381165,296.375854,0.366630;538.109314,329.319763,0.229940;618.337341,336.478149,0.032896
250.112839,305.953308,1.609890;318.987366,335.527740,0.939438;432.085175,341.281189,0.767117;480.922729,328.003235,0.979928;693.907349,317.609100,1.124227;780.808044,353.803650,0.529199;849.344299,356.739044,0.796260;250.102417,415.671967,1.052420;320.197479,404.436127,1.247293;403.970917,416.380676,0.837691;493.910706,413.184448,1.035571;573.830017,401.668152,0.658633;683.347351,397.814880,0.762936;758.916443,400.969849,0.664885;865.971191,398.702606,0.376318;901.965576,400.567261,0.729359;253.897049,468.942261,1.160159;315.830261,464.008881,1.607126;445.790039,470.228699,0.980821;505.896362,515.163696,1.229695;568.922363,497.229279,0.273300;671.755676,506.976624,0.519332;764.315247,503.586700,0.544814;887.747009,506.055176,0.354383;394.286407,553.240417,0.578471;496.877106,565.354187,0.478117;592.091248,557.134949,0.197456;689.834656,577.623718,0.366293;737.991394,559.285706,0.966776|586.628296,299.688934,0.197993;626.379456,296.374634,0.196062;537.986816,329.430206,0.700932;618.328552,336.577820,0.269712
250.109360,305.910004,1.001954;318.992035,335.557190,0.754918;432.108765,341.284607,0.632069;481.047546,328.002106,0.834351;693.966187,317.589386,1.593498;780.807251,353.804535,0.319737;849.341553,356.739441,0.170884;250.102417,415.671967,0.000000;320.195740,404.435638,0.050678;403.969513,416.462830,0.903154;493.914520,413.174194,0.901917;573.838684,401.649689,0.684893;683.345154,397.854614,1.081483;758.914307,400.972443,0.703700;865.970703,398.702820,0.146782;901.965088,400.591156,0.342881;253.897049,468.942261,0.000000;315.823181,463.979065,1.007381;445.785950,470.180359,1.043321;505.898407,515.175537,0.306072;568.921936,497.236877,0.249591;671.756165,506.977234,0.284610;764.313660,503.588562,0.195906;887.749695,506.089264,0.421641;394.294525,553.158569,0.812740;496.871002,565.366943,0.492391;592.088379,557.141663,0.174240;689.835083,577.621582,0.369597;737.977905,559.300598,0.856473|586.626892,299.689331,0.101800;626.380798,296.374969,0.056252;538.081726,329.435181,0.661408;618.341858,336.584595,0.623939
250.108139,305.784454,0.625801;319.002747,335.495544,0.819460;432.109131,341.257782,1.213824;481.044464,327.869171,1.015891;693.915649,317.578674,0.605825;780.808594,353.787659,0.352088;849.341675,356.739410,0.003973;250.125168,415.550476,0.809769;320.179901,404.358612,1.385857;403.957367,416.127625,1.124672;493.913696,413.052032,0.787005;573.839539,401.535675,0.423499;683.344727,397.733887,0.409858;758.916321,400.853851,0.554046;865.969238,398.593842,0.356021;901.965271,400.481689,0.337739;253.915024,468.794067,1.285579;315.831177,463.784882,1.892549;445.787506,470.093811,0.904816;505.897491,515.087280,1.204841;568.924133,497.212433,0.657604;671.756104,506.855469,0.570089;764.320740,503.568665,0.574743;887.747009,506.055328,0.420551;394.291107,553.100281,0.673363;496.903320,565.286621,1.009211;592.091614,557.017395,0.605657;689.836121,577.512207,0.503128;737.977844,559.187866,0.747962|586.623047,299.671570,0.206659;626.380493,296.373291,0.109033;538.084595,329.323090,0.377679;618.337830,336.480743,0.313081
250.104919,305.780396,0.908260;318.995697,335.387695,1.393382;432.116455,341.074463,2.104675;481.044586,327.868866,0.334407;693.906677,317.579224,1.112405;780.806641,353.786804,0.780321;849.337036,356.740814,0.530501;250.123703,415.550568,0.425610;320.197449,404.214630,1.532828;403.964874,416.207611,1.156414;493.916779,413.042236,0.663034;573.842468,401.520813,0.192174;683.345825,397.737854,1.338596;758.914001,400.857666,1.387539;865.969849,398.593231,0.312933;901.958862,400.478821,0.501173;253.915085,468.792084,0.679883;315.829834,463.758453,1.058479;445.787964,470.094360,0.162858;505.897430,515.094849,0.421064;568.924133,497.212433,0.007593;671.756042,506.855316,0.019608;764.322571,503.564240,0.718734;887.746094,506.057251,0.252111;394.290558,553.128418,0.279460;496.891266,565.297974,0.584939;592.091064,557.018616,0.017093;689.836121,577.512207,0.000000;737.977844,559.187866,0.000000|586.629272,299.484589,0.396550;626.384521,296.235748,0.798551;538.084595,329.323059,0.009435;618.344116,336.461243,0.231838
250.107315,305.780640,0.077330;318.986481,335.518250,1.334427;432.102875,341.260437,2.277285;481.043945,327.868500,0.970152;693.905884,317.579254,0.197372;780.806641,353.786804,0.000000;849.337036,356.740814,0.000000;250.123703,415.550568,0.000000;320.182709,404.360107,1.517950;403.955048,416.301758,1.221637;493.922974,413.031769,1.269043;573.838623,401.537140,1.023196;683.345825,397.737854,0.000000;758.914001,400.857666,0.000000;865.969849,398.593231,0.000000;901.958862,400.478821,0.000000;253.915085,468.792084,0.000000;315.828796,463.785919,1.018370;445.789368,470.125488,1.280721;505.900024,515.121094,0.907087;568.921204,497.235626,1.030673;671.758423,506.909760,0.938545;764.321472,503.579102,0.514930;887.747559,506.056946,0.218714;394.302307,553.156982,0.877855;496.870331,565.323792,1.118596;592.092224,557.132019,0.859085;689.831299,577.598389,0.949002;737.947876,559.212280,1.566465|586.623718,299.672729,0.437552;626.383545,296.375336,0.835192;538.056396,329.326385,0.607230;618.342346,336.480835,0.751902
