273.638916,354.055328,0.605620;339.902649,347.187836,0.890991;443.096344,345.908691,1.331771;537.832031,356.504089,0.550606;655.621033,347.458221,1.318211;726.084473,346.811615,0.833373;840.438660,354.475464,1.126290;893.016541,366.122375,0.530097;273.393555,440.569611,0.748766;341.048462,447.736206,1.548251;444.881683,439.141174,1.047978;559.305176,435.304230,0.429827;631.012512,432.191223,0.554430;745.296509,435.921478,1.487012;842.667114,451.824707,1.616241;896.647339,411.669098,0.609313;276.835693,499.972778,1.119441;338.883545,500.228180,1.225106;444.631073,534.756104,1.046857;548.003052,530.199707,1.061727;638.360168,545.577942,0.900615;729.846436,540.447937,0.844187;822.818481,492.044098,1.479199;899.100159,513.135376,0.879321|548.775757,295.018158,0.683751;624.753296,294.405304,1.121576;538.625305,328.829681,1.001037;624.058655,338.775940,1.993108
273.640137,353.928497,0.413527;339.883392,347.045776,1.130811;443.087189,345.760132,1.486728;537.831543,356.241516,0.534586;655.633057,347.276764,0.668417;726.085205,346.664520,0.705089;840.427307,354.365143,0.550173;893.021423,366.107391,0.799752;273.410553,440.559113,0.444509;341.053925,447.644653,0.925377;444.861755,439.055603,1.054618;559.302063,435.159790,0.754638;631.013184,432.012573,0.850578;745.281616,435.893341,0.452002;842.629578,451.761627,0.808984;896.647339,411.669098,0.001242;276.883575,499.921906,1.038787;338.898956,500.113983,0.756696;444.664948,534.614502,0.834783;548.030090,530.035767,1.350614;638.319458,545.495056,0.692322;729.820862,540.274780,0.836125;822.818298,491.962372,1.161508;899.060425,513.116333,0.763424|548.765991,294.732086,0.930291;624.855225,294.189850,0.923952;538.627075,328.567291,0.691445;624.072327,338.522552,0.715466
273.640137,353.928497,0.000000;339.883392,347.045776,0.000000;443.095734,345.674774,1.253408;537.883118,356.129547,0.708802;655.641357,347.147766,1.011806;726.087769,346.658875,0.138989;840.432983,354.406952,0.700111;893.024231,366.109070,0.443091;273.459473,440.499146,0.433127;341.062744,447.579620,0.885485;444.954285,438.891083,1.301703;559.416809,435.020874,0.711842;631.121887,431.888000,0.905557;745.351990,435.822662,1.112577;842.679565,451.770294,0.647924;896.647339,411.669098,0.001109;276.949463,499.869080,0.771999;338.936646,500.014221,1.315608;444.671173,534.510254,0.520841;548.114075,529.899170,1.783204;638.361389,545.342224,0.759612;729.844055,540.222473,0.815560;822.843323,491.872192,0.840734;899.104187,513.134888,0.530081|548.788208,294.586121,0.554106;624.927612,294.051147,0.860466;538.634399,328.423523,0.671392;624.149170,338.455017,1.379537
273.651123,353.881805,0.787834;339.954681,346.942322,0.784394;443.107086,345.575439,0.651725;537.927917,355.934784,0.712466;655.758667,347.011230,0.824410;726.212463,346.546051,0.947444;840.547791,354.364105,0.762051;893.163635,366.109131,1.251193;273.513611,440.432922,0.388512;341.158447,447.520996,0.883090;445.041870,438.752289,0.738562;559.476013,434.826538,0.751834;631.184448,431.719696,0.560025;745.399963,435.721436,0.714941;842.721313,451.744293,0.428169;896.736389,411.668243,0.506616;277.021088,499.803833,0.652429;339.029816,499.916321,0.997581;444.763641,534.384521,0.604908;548.172668,529.743286,1.213139;638.381409,545.226624,0.427704;729.857422,540.126465,0.703684;822.843384,491.872406,0.026124;899.104675,513.135376,0.097362|548.822571,294.392273,0.537742;624.948975,293.807892,0.634912;538.678284,328.237122,0.664484;624.231812,338.243835,0.826665
273.660217,353.840179,0.789075;340.027527,346.846985,0.905425;443.116913,345.476257,0.540846;537.982178,355.750061,0.666282;655.881958,346.865997,0.761190;726.328857,346.433960,0.549324;840.665955,354.320312,0.845440;893.285034,366.107056,0.779656;273.565674,440.365784,0.682470;341.247803,447.454498,0.665886;445.122528,438.610840,0.847350;559.529602,434.639954,0.543068;631.235962,431.560822,0.420648;745.447021,435.621674,0.505234;842.763855,451.718628,0.437600;896.831238,411.665009,0.686351;277.090820,499.738464,0.680227;339.117615,499.821259,1.076954;444.861877,534.256409,0.950027;548.228760,529.594666,0.802023;638.402954,545.102844,0.538583;729.872375,540.025330,0.684584;822.843323,491.872314,0.008142;899.104309,513.135254,0.010357|548.862671,294.189667,0.777618;624.965637,293.585907,0.590718;538.721069,328.032440,0.999175;624.314331,338.011688,1.057041
273.703003,353.757233,0.841611;340.098511,346.713135,1.200091;443.226257,345.336670,0.981213;538.030762,355.518066,1.006436;655.894653,346.640167,0.923675;726.428711,346.324127,1.223984;840.736938,354.303772,0.644852;893.337341,366.068298,0.975871;273.608368,440.290100,0.772043;341.286896,447.389252,0.846902;445.099182,438.504059,1.063237;559.570312,434.457275,0.595632;631.257385,431.393494,0.672858;745.464966,435.498047,1.024914;842.788025,451.723572,0.730000;896.834961,411.660309,0.185942;277.157898,499.684143,0.899522;339.188324,499.798340,0.826958;444.923492,534.136475,0.877559;548.237732,529.405884,1.022539;638.452881,544.849365,0.849673;729.871887,539.904785,0.782972;822.958679,491.814667,1.178141;899.213196,513.131836,0.895445|548.934692,293.967834,1.171232;624.990967,293.453430,0.986808;538.775024,327.780945,1.279760;624.337280,337.764862,1.136466
273.748779,353.674866,0.703740;340.169098,346.582031,0.889386;443.353699,345.198761,0.838111;538.151672,355.437195,1.034298;655.914307,346.635284,0.681821;726.522583,346.219482,1.287930;840.810852,354.287048,0.716283;893.446106,366.033081,0.898805;273.651428,440.212006,0.787778;341.327118,447.322113,0.992635;445.211151,438.410797,1.374816;559.590698,434.328796,0.636506;631.362732,431.267548,0.435962;745.531250,435.410126,0.770525;842.821594,451.654633,0.639530;896.947266,411.658234,1.113142;277.221191,499.627045,0.759095;339.254913,499.766663,0.801659;445.017303,534.015747,1.106101;548.334595,529.255249,0.705538;638.451782,544.798340,0.756484;729.897766,539.825134,0.646334;822.961609,491.812439,0.068383;899.213501,513.131958,0.018655|549.071045,293.822937,0.656783;625.010498,293.218262,0.871283;538.895142,327.655487,0.877843;624.369080,337.560974,0.892790
273.799133,353.588013,0.697060;340.169312,346.568390,0.270881;443.350708,345.051239,0.974889;538.164368,355.184479,0.717689;656.180603,346.366119,0.882677;726.639343,346.091553,0.821403;840.909302,354.226318,0.999455;893.506775,365.990326,0.651300;273.681366,440.119934,0.625985;341.397339,447.203156,0.860639;445.262054,438.258575,1.193327;559.660950,434.119232,0.866682;631.384216,431.103271,0.690560;745.591980,435.371796,0.561262;842.850769,451.621643,0.454925;897.006348,411.655853,0.536468;277.280731,499.573212,0.460776;339.303223,499.664368,0.609353;445.082672,533.873291,1.059785;548.343384,529.075745,0.874095;638.498230,544.582947,0.594699;729.909729,539.732178,0.535643;823.075562,491.752014,1.030557;899.263489,513.127808,0.343994|549.073975,293.587433,0.662357;625.105042,293.047089,0.708846;538.912598,327.421844,0.614019;624.569397,337.315826,0.620046
273.851868,353.503296,1.084547;340.213562,346.394562,0.909510;443.348541,344.892334,0.628356;538.173279,354.910828,0.732419;656.178101,346.137329,0.658917;726.756104,345.954620,0.905593;841.011475,354.164032,1.129582;893.563843,365.949402,0.717665;273.714569,440.016693,0.895713;341.470947,447.076019,1.152662;445.284851,438.056946,0.926591;559.727051,433.883881,0.758374;631.386108,430.871643,0.407079;745.610046,435.193390,0.694693;842.876709,451.599762,0.601523;897.061584,411.651794,0.665669;277.337524,499.517731,0.575892;339.354126,499.552765,0.547406;445.133118,533.740845,0.755447;548.352966,528.891052,0.583514;638.544189,544.373596,0.515094;729.920898,539.642822,0.489115;823.084045,491.753265,0.299428;899.308533,513.124390,0.505146|549.082458,293.361389,0.615056;625.213135,292.864105,0.687468;538.928406,327.180847,0.845656;624.581482,337.070984,0.744021
273.836060,353.498169,0.432934;340.196960,346.384064,0.276216;443.343292,344.693390,1.607182;538.174927,354.782654,0.588263;656.201416,346.051666,0.677752;726.780151,345.925812,0.734093;841.031677,354.143127,0.735558;893.599731,365.957397,0.810986;273.736816,439.938782,0.745146;341.429321,447.061432,0.804054;445.300201,437.988647,0.373771;559.728394,433.763702,0.628492;631.387573,430.777832,0.312989;745.608582,435.191223,0.512844;842.861450,451.574524,0.523493;897.124268,411.646851,1.010609;277.347961,499.507721,0.374047;339.360016,499.544067,0.392293;445.157043,533.576904,0.804486;548.360352,528.743164,1.097198;638.507446,544.304077,0.287021;729.851501,539.630127,0.994189;823.056946,491.713165,0.666066;899.270691,513.105347,0.542960|549.087891,293.124878,0.633234;625.261780,292.689301,0.998454;538.916992,326.948639,0.734377;624.597351,336.879486,0.707048
273.833435,353.386749,0.448301;340.195648,346.268799,0.487341;443.339600,344.613861,1.190199;538.179932,354.624481,0.615905;656.182556,345.870819,0.755763;726.768372,345.802460,1.013512;841.012207,354.171631,0.689210;893.600830,365.942047,0.354443;273.739014,439.908234,0.542364;341.431305,446.934784,0.631900;445.293549,437.847534,0.789832;559.728699,433.610016,0.552612;631.389832,430.633209,0.364744;745.616211,435.063812,0.597378;842.861023,451.571106,0.128396;897.123901,411.625427,0.178065;277.366302,499.433502,0.516440;339.366150,499.449982,0.458409;445.162018,533.466370,0.809961;548.387268,528.565918,0.721553;638.469238,544.126953,0.545231;729.830200,539.525757,0.500537;823.039307,491.691925,0.426318;899.231689,513.098694,0.347555|549.083801,292.860657,0.850791;625.187927,292.444946,0.780381;538.917358,326.736572,0.995591;624.592285,336.638519,0.835808
273.818756,353.267975,0.693387;340.186676,346.144470,0.752940;443.344971,344.476318,1.210536;538.182190,354.401733,0.296605;656.226501,345.685760,1.214120;726.782227,345.655823,0.662706;841.046875,354.125336,0.939971;893.637817,365.968781,0.813069;273.761475,439.810211,0.594795;341.391418,446.804199,1.066261;445.315155,437.689697,0.770709;559.728088,433.405518,0.550249;631.387451,430.420319,0.441477;745.618896,434.934357,0.491241;842.846436,451.546661,0.193395;897.176270,411.632965,0.630623;277.390350,499.346100,0.362465;339.376617,499.340118,0.527958;445.159180,533.337891,0.389770;548.386963,528.436890,0.427031;638.473877,543.986511,0.473936;729.782776,539.390320,1.142041;823.025757,491.668152,0.265367;899.227356,513.084839,0.143094|549.078735,292.650543,0.815359;625.184204,292.216949,0.404107;538.928711,326.549652,0.622241;624.597534,336.451782,0.681805
273.817078,353.147980,0.574463;340.178772,346.004883,0.883799;443.342316,344.307373,0.767149;538.183167,354.140503,0.674080;656.250427,345.478302,0.684352;726.907043,345.542267,0.750336;841.154846,354.031555,0.964521;893.686401,365.927887,0.639842;273.779175,439.720215,0.556236;341.394501,446.689789,0.580129;445.322784,437.501526,0.484393;559.728088,433.162292,0.642982;631.385071,430.228882,0.483468;745.615906,434.807922,0.466920;842.845581,451.489960,0.298659;897.175720,411.614014,0.190327;277.412720,499.266418,0.370378;339.385864,499.228027,0.411236;445.174957,533.129944,0.714577;548.401917,528.210999,0.748470;638.435913,543.784668,0.625509;729.761597,539.268677,0.530037;822.996887,491.630463,0.458345;899.185120,513.064331,0.431369|549.074402,292.427887,0.496884;625.245117,292.004883,0.778266;538.940125,326.285736,0.573473;624.615112,336.147461,0.797229
273.794098,353.016388,1.186178;340.168945,345.867035,0.835420;443.340424,344.126678,1.191513;538.182007,353.861359,0.583409;656.273560,345.273041,0.729715;727.042053,345.427277,0.712138;841.261169,353.933868,0.798847;893.734985,365.889282,0.769672;273.805969,439.624481,0.492891;341.397003,446.572357,0.360947;445.329712,437.314026,0.510445;559.727356,432.899567,0.545936;631.378906,430.029388,0.572412;745.616089,434.692169,0.319460;842.840637,451.430145,0.351471;897.175659,411.594879,0.214777;277.439514,499.164734,0.523445;339.394989,499.112366,0.542512;445.196014,532.904663,0.605152;548.418030,527.965454,1.034206;638.398254,543.595764,0.438333;729.740845,539.144104,0.627619;822.965515,491.590363,0.607719;899.138489,513.043335,0.493208|549.077393,292.201355,0.636662;625.315491,291.791260,0.766328;538.948792,325.994965,1.086597;624.636963,335.813293,0.692822
273.790771,353.066742,1.169730;340.173248,345.845306,0.997417;443.361908,343.975189,1.045395;538.241699,353.742676,1.906362;656.307068,345.088562,0.850462;726.967346,345.323975,1.369105;841.278137,353.938110,0.381260;893.777771,365.899902,0.761278;273.841278,439.571045,0.663927;341.544006,446.498505,1.433619;445.329224,437.215363,0.610338;559.753601,432.829102,0.701000;631.442627,429.898651,0.606630;745.613159,434.676178,0.266848;842.881836,451.436768,0.455101;897.216492,411.638885,0.564158;277.496857,499.093994,0.788907;339.484802,498.993652,0.785820;445.227966,532.826477,0.823766;548.446533,527.819824,1.258907;638.389709,543.434143,0.419058;729.734863,539.032166,0.606818;822.983398,491.567688,0.501330;899.136597,513.076782,0.230240|549.203003,291.912933,1.128016;625.350342,291.600067,1.725118;539.063477,325.781647,2.362981;624.692139,335.573242,1.059072
273.790344,352.940338,0.560193;340.166595,345.744995,0.858192;443.368225,343.907043,1.029568;538.213013,353.576538,1.048243;656.341797,345.033478,0.815319;727.100525,345.335480,0.801298;841.330139,354.001038,1.035447;893.815735,365.945343,1.039876;273.841278,439.571045,0.000000;341.499634,446.462738,1.062336;445.339203,437.140991,0.655041;559.759338,432.714233,0.553737;631.471313,429.780518,0.500693;745.618774,434.570557,0.545784;842.881836,451.436768,0.000000;897.216492,411.638885,0.000144;277.496857,499.093994,0.000000;339.485687,498.992035,0.119946;445.256470,532.755188,0.642409;548.442688,527.744568,0.577354;638.393555,543.387268,0.298795;729.734985,539.031860,0.237325;822.983398,491.567688,0.000000;899.136597,513.076782,0.000000|549.203003,291.912933,0.004465;625.317261,291.476654,0.694072;539.047485,325.728638,1.179815;624.679810,335.472626,0.614059
273.788086,352.868958,1.170075;340.165497,345.624176,0.699711;443.368469,343.773254,0.953820;538.242249,353.520477,0.946034;656.346985,344.886139,0.626650;727.155701,345.212585,1.459903;841.361267,353.972046,0.654011;893.872375,365.904724,0.879117;273.877808,439.517212,0.674388;341.601532,446.348541,0.796308;445.340332,436.999023,0.595588;559.783997,432.544159,0.607947;631.474243,429.644775,0.335448;745.623840,434.448303,0.411032;842.924011,451.439148,0.491309;897.251770,411.682312,0.481946;277.552002,499.013916,0.918437;339.575745,498.867065,0.809797;445.286926,532.602661,0.652405;548.453735,527.605408,0.714577;638.387390,543.229614,0.447004;729.730957,538.914551,0.468081;822.999084,491.543091,0.481670;899.133240,513.105835,0.195338|549.194702,291.669891,0.647427;625.528870,291.393616,0.874435;539.064087,325.557373,1.189070;624.785339,335.333679,0.791334
273.792542,352.754913,0.670748;340.162598,345.512909,0.372505;443.383911,343.612518,0.937496;538.243896,353.261810,0.443627;656.385681,344.692596,0.905970;727.158081,345.090424,0.642193;841.399353,353.896942,0.806365;893.894653,365.880493,0.477080;273.913269,439.382935,0.648809;341.597900,446.277435,0.862989;445.347076,436.834930,0.715538;559.809998,432.372223,0.673307;631.519775,429.465820,0.415581;745.627136,434.341431,0.278607;842.957764,451.374146,0.420495;897.289795,411.618042,0.522339;277.550446,498.900757,0.498150;339.574951,498.739807,0.469519;445.330780,532.457825,0.493340;548.475403,527.403442,0.594519;638.398743,543.033691,0.578556;729.725891,538.804443,0.569304;823.001587,491.492249,0.243128;899.136597,513.076904,0.195049|549.307129,291.421783,0.943211;625.509644,291.157501,0.809264;539.119080,325.335968,0.987617;624.768738,335.080627,0.839040
273.797668,352.638947,0.464569;340.162994,345.400696,0.368015;443.400299,343.454620,0.683627;538.239136,353.017029,0.683932;656.417725,344.514160,0.667628;727.159668,344.956635,0.596161;841.433777,353.825531,0.706804;893.918945,365.855194,0.523593;273.948486,439.238251,0.910832;341.603607,446.093842,1.162441;445.352020,436.684875,0.517549;559.843628,432.189423,1.016400;631.569397,429.278809,0.460704;745.629578,434.226746,0.351347;842.990906,451.296387,0.467845;897.321350,411.558411,0.449579;277.550323,498.775696,0.490893;339.574615,498.605957,0.368508;445.375671,532.311279,0.517329;548.487793,527.254150,0.773525;638.386353,542.835938,0.493568;729.719421,538.699341,0.500725;823.001648,491.441223,0.279944;899.138489,513.043518,0.230176|549.307495,291.194519,0.508911;625.507202,290.893768,0.370479;539.118958,325.098206,0.751678;624.757629,334.809784,0.728157
273.807434,352.663330,0.474893;340.168304,345.308624,0.561014;443.412537,343.308807,0.702522;538.325012,352.808380,1.158901;656.523193,344.353027,0.766897;727.276672,344.907440,1.712715;841.475464,353.734741,2.061367;894.001587,365.797241,2.241722;273.942200,439.224854,0.587446;341.581787,446.100677,0.946291;445.416748,436.579773,0.949270;559.848267,432.007263,1.286116;631.544800,429.154083,0.716764;745.787964,434.295685,1.624656;842.917908,451.233978,1.628072;897.335938,411.525787,1.529212;277.580383,498.735870,0.778026;339.574677,498.694458,1.209639;445.363892,532.231445,0.740128;548.484741,527.057739,1.260821;638.385071,542.695190,0.786661;729.698242,538.542786,1.103998;822.982666,491.458221,1.177155;899.139343,513.056519,0.139654|549.364624,290.888092,1.132317;625.562744,290.685760,0.737489;539.195496,324.790527,1.509908;624.881470,334.553558,0.916498
273.806396,352.551208,0.465198;340.162506,345.268860,0.685974;443.410217,343.228333,0.767706;538.325256,352.713287,0.468694;656.442017,344.251709,0.897551;727.272278,344.674835,1.022475;841.475464,353.734741,0.000000;894.003723,365.797150,0.085604;273.964905,439.134338,0.930267;341.635406,445.991516,1.135693;445.438690,436.475403,0.677552;559.894592,431.906555,0.870314;631.636108,429.021332,0.754425;745.787964,434.295685,0.000000;842.917908,451.233978,0.000000;897.326721,411.513153,0.521210;277.646606,498.738007,0.885176;339.592590,498.588745,0.585848;445.380676,532.104736,1.014810;548.511169,526.992798,0.883538;638.388733,542.659729,0.382397;729.698547,538.563660,0.294098;822.982666,491.457794,0.012223;899.139404,513.058350,0.014233|549.359131,290.781677,0.595845;625.600403,290.521820,0.712739;539.195068,324.694366,0.571948;624.861633,334.420502,0.786713
273.815979,352.472534,0.558723;340.170197,345.179077,0.759556;443.411591,343.076233,0.923527;538.326721,352.581665,0.343478;656.523926,344.120270,0.861371;727.275330,344.668915,0.138308;841.475464,353.734741,0.000000;894.001587,365.797272,0.085692;273.948578,439.030670,0.988846;341.552979,445.852753,1.197264;445.444214,436.326874,0.461385;559.917847,431.721863,0.920964;631.602234,428.890747,0.656879;745.798096,434.077118,0.679951;842.917908,451.233978,0.000000;897.335999,411.525787,0.521402;277.612549,498.677856,0.828199;339.563141,498.587036,1.226311;445.435913,531.917969,0.731233;548.515564,526.756104,1.328499;638.383362,542.474792,0.361512;729.662048,538.436829,1.109269;822.982666,491.457794,0.000000;899.139404,513.058350,0.003136|549.358582,290.651825,0.403034;625.572876,290.402557,0.565904;539.196167,324.567505,0.397495;624.890747,334.264130,0.759191
273.823151,352.396179,0.567630;340.178131,345.021851,0.971778;443.410522,342.891815,0.735038;538.368896,352.371124,0.528647;656.594482,343.914398,0.634988;727.347351,344.539307,0.816104;841.588745,353.718903,0.578491;894.108459,365.793518,1.123154;274.042419,438.982239,1.210864;341.656586,445.756805,0.798511;445.473297,436.116516,0.802660;559.917969,431.502502,0.562648;631.628540,428.675842,0.572492;745.796936,433.951172,0.306509;842.981140,451.166199,0.728009;897.379395,411.512451,0.491878;277.703857,498.577209,0.768811;339.667908,498.477661,0.492415;445.482391,531.727051,0.912061;548.544861,526.568115,0.879325;638.381226,542.292908,0.508394;729.661865,538.323059,0.311871;822.997498,491.383026,0.523244;899.139343,513.056580,0.017449|549.406250,290.391754,1.039488;625.670776,290.137268,0.866418;539.247192,324.319702,1.032467;624.975342,333.995331,1.202346
273.835022,352.311829,0.792408;340.182770,344.865631,0.884488;443.421112,342.669495,1.161657;538.409424,352.157166,0.620495;656.657898,343.719910,0.709723;727.416504,344.412079,0.739519;841.704285,353.703094,0.654015;894.197571,365.790283,0.905946;274.128479,438.756836,1.557097;341.765045,445.657043,0.812408;445.536926,435.932587,0.854643;559.997864,431.304565,1.246348;631.693787,428.504913,0.642033;745.795654,433.829712,0.384984;843.044739,451.088043,0.714677;897.415161,411.498291,0.513488;277.797241,498.471619,0.983784;339.776581,498.358917,0.777926;445.496429,531.532959,0.619962;548.574341,526.384766,0.758827;638.381165,542.103638,0.648192;729.661377,538.215149,0.422606;823.011108,491.304657,0.578471;899.138489,513.043579,0.139538|549.410156,290.159912,0.520181;625.668396,289.876434,0.366049;539.268005,324.056885,0.974473;625.042969,333.735809,0.938121
273.864990,352.189240,0.925285;340.278137,344.754791,1.529051;443.521210,342.581635,1.811603;538.425293,351.841766,0.702106;656.688904,343.539795,1.009371;727.537109,344.306519,0.747825;841.828064,353.652405,0.584002;894.295715,365.786346,1.281070;274.171936,438.678314,0.921212;341.779388,445.519592,1.103258;445.581116,435.725464,1.228606;560.108215,431.130371,1.400343;631.708557,428.274750,0.982351;745.860901,433.725616,0.651440;843.077393,451.066742,0.556605;897.417297,411.493744,0.209983;277.838989,498.403809,0.882473;339.797638,498.224365,0.906466;445.545502,531.406006,0.868204;548.660339,526.177856,1.471682;638.411987,541.920349,0.548743;729.682434,538.119263,0.665069;823.024292,491.258484,1.008446;899.105164,513.101440,0.916891|549.577393,289.756409,1.011818;625.733398,289.643768,1.134303;539.386536,323.733490,1.456107;625.094666,333.381012,1.095232
273.898132,352.063202,1.148256;340.365906,344.596802,1.298996;443.486145,342.400299,1.066417;538.538025,351.806641,0.536925;656.704468,343.411743,0.569913;727.536011,344.198395,0.696643;841.816101,353.604095,0.462166;894.299683,365.787109,0.607971;274.193604,438.582642,0.853794;341.786011,445.407837,0.542900;445.580566,435.614471,0.556345;560.056946,430.977875,1.092809;631.729675,428.173431,0.794618;745.859436,433.642242,0.575624;843.047485,451.065094,0.512495;897.458557,411.503052,0.851407;277.875275,498.321564,0.845512;339.807861,498.103943,0.652930;445.564667,531.296936,0.770036;548.621216,526.041870,0.970993;638.387146,541.855896,0.516340;729.681946,538.118774,0.319280;823.023438,491.257996,0.319829;899.103027,513.097595,0.156238|549.572998,289.653137,0.431084;625.810913,289.556610,0.531971;539.435913,323.642120,0.748278;625.161377,333.244720,0.849425
273.898132,352.063202,0.000000;340.366150,344.596313,0.028250;443.543243,342.357819,0.999519;538.540405,351.577026,0.412562;656.744690,343.340729,0.893298;727.662476,344.199097,0.495154;841.965698,353.602112,0.890763;894.416687,365.784180,1.003240;274.216370,438.597870,0.444769;341.797455,445.382294,0.773937;445.624146,435.531097,0.744265;560.112610,430.890381,0.919762;631.765198,428.068359,0.527517;745.930359,433.621521,0.609225;843.104187,451.040070,0.738630;897.572327,411.503113,0.491394;277.882385,498.331543,0.352140;339.819824,498.072968,0.692286;445.613800,531.210999,0.636846;548.661133,525.929688,0.662694;638.437561,541.751526,0.919714;729.704346,538.018066,0.687344;823.036011,491.210876,1.005583;899.063843,513.148438,0.824046|549.571777,289.528931,0.367166;625.900024,289.433136,0.628873;539.449219,323.479553,0.558339;625.160522,333.019989,0.909910
274.085449,351.915192,1.961317;340.488495,344.485474,0.539640;443.655701,342.243805,0.597346;538.607788,351.432465,0.398613;656.852295,343.223206,0.707356;727.790649,344.080048,1.119333;842.101074,353.554443,0.678369;894.528381,365.784180,0.637219;274.339844,438.515686,1.147856;342.044067,445.374725,1.160303;445.766235,435.415100,1.809901;560.215698,430.750366,1.107098;631.885376,427.935760,0.675073;746.033630,433.555176,0.806685;843.205566,451.048828,0.673106;897.654602,411.507111,0.516120;278.052612,498.262024,1.541138;340.049042,498.077362,1.286412;445.685242,531.105225,0.930351;548.779236,525.807495,0.805255;638.499512,541.622314,0.842012;729.728516,537.914001,0.646782;823.163452,491.212311,0.769544;899.196350,513.149414,0.824130|549.660156,289.367462,0.591207;626.039429,289.349915,0.448662;539.541687,323.334290,0.618925;625.282654,332.856049,0.866958
274.093506,351.843811,0.758322;340.587128,344.371429,0.567690;443.773376,342.121948,1.118600;538.673401,351.287781,0.497833;656.977539,343.094879,1.084715;727.921570,343.953583,1.186551;842.224060,353.503265,0.634259;894.637878,365.783539,0.731654;274.462555,438.415344,1.026881;342.056335,445.148254,1.031911;445.842529,435.326660,1.856822;560.290771,430.590332,0.842549;631.943726,427.751343,0.814214;746.085999,433.438416,0.685137;843.294067,451.070648,0.566917;897.729065,411.510895,0.706263;278.148438,498.070190,1.332853;340.086578,497.849304,0.996336;445.750366,530.995728,0.981722;548.815674,525.635254,1.039288;638.514709,541.449097,0.821927;729.752319,537.815369,0.592925;823.279846,491.211365,0.517930;899.315491,513.147949,0.532724|549.751465,289.204834,0.687224;626.171082,289.262909,0.547322;539.631653,323.188812,0.708221;625.398376,332.714966,0.600354
274.147797,351.664337,1.217573;340.595184,344.147491,0.939522;443.777069,341.865509,0.914092;538.651855,350.986725,1.677268;657.014954,342.860992,1.636534;727.921448,343.950562,0.869325;842.245605,353.532379,0.621636;894.698975,365.800262,0.656438;274.439331,438.266449,1.699579;342.107574,444.960114,1.009592;445.875763,435.122986,1.156246;560.349670,430.395416,0.835380;632.016357,427.543823,0.907760;746.216431,433.423279,1.016804;843.314880,451.065979,0.500553;897.800110,411.523315,1.134832;278.145813,497.860779,2.004161;340.137054,497.672668,1.452106;445.810272,530.768799,1.220909;548.901672,525.433350,1.181709;638.509766,541.279053,0.542884;729.720886,537.687500,0.981081;823.302917,491.219330,0.545023;899.314636,513.146423,0.162522|549.775452,288.998749,0.805231;626.217712,289.055786,0.816829;539.631409,322.904327,1.751005;625.454102,332.460541,1.109585
274.147797,351.664337,0.000000;340.598297,344.142365,0.099489;443.778656,341.863831,0.077170;538.778137,351.013580,0.981441;657.004944,342.694397,1.221834;727.923157,343.706299,1.283549;842.267517,353.561401,0.544686;894.723572,365.798767,0.459831;274.472321,438.289276,0.973476;342.125275,444.967072,0.368212;445.873627,435.102783,0.296545;560.351807,430.309235,0.735899;631.950623,427.517853,0.705358;746.198853,433.399597,0.333145;843.314880,451.065979,0.000000;897.800110,411.523315,0.000000;278.233643,498.024200,1.844002;340.157806,497.684326,0.474020;445.802094,530.729004,0.540850;548.857727,525.414917,0.850899;638.509766,541.279053,0.000000;729.720947,537.687561,0.003508;823.299500,491.223267,0.125433;899.314514,513.146606,0.016176|549.766724,288.866089,0.671653;626.209412,288.851074,0.686122;539.670776,322.837982,1.365160;625.423523,332.244324,1.063413
274.204102,351.709961,0.636718;340.608307,344.150452,0.247525;443.788971,341.861603,0.381312;538.882141,350.980164,1.073033;657.017395,342.690948,0.265223;727.926086,343.942719,1.293453;842.267517,353.561401,0.000000;894.766785,365.814667,0.710704;274.500397,438.343750,1.031146;342.189636,445.032135,0.578423;445.905792,435.117828,0.688165;560.406982,430.248657,0.589861;631.950623,427.518433,0.014558;746.216431,433.423523,0.333798;843.338379,451.061340,0.387503;897.867249,411.536438,1.105556;278.311035,497.982086,0.792135;340.219421,497.727753,0.559793;445.849365,530.714478,0.591475;548.899109,525.419922,0.619465;638.509766,541.279053,0.000000;729.720886,537.687500,0.003508;823.296021,491.226837,0.148521;899.314758,513.146301,0.052087|549.777710,288.798645,0.439042;626.266785,288.838837,0.451473;539.711121,322.751068,0.941621;625.532349,332.242126,0.942174
274.256561,351.533234,0.887439;340.620300,343.984344,0.949759;443.906708,341.639954,1.739916;538.885559,350.705627,0.860170;657.153320,342.509369,1.014790;728.181213,343.672363,1.931693;842.368713,353.454071,0.600983;894.816833,365.717407,0.713524;274.613922,438.145203,1.640891;342.243530,444.820740,1.181861;446.009308,434.858826,1.449955;560.488831,430.029144,1.135561;632.079712,427.305756,0.836962;746.294128,433.203735,0.999892;843.363037,450.860626,0.685658;897.867188,411.427399,0.198822;278.340240,497.800262,1.228594;340.268250,497.554749,0.820758;446.014252,530.485596,1.456167;549.035400,525.153320,1.528090;638.516296,541.113525,0.621888;729.727417,537.528564,0.683499;823.306152,491.112457,0.473019;899.319214,513.112976,0.271318|550.017029,288.574371,0.807778;626.361389,288.621887,0.659838;539.837891,322.557587,1.168929;625.592712,331.971863,0.865581
