360.880157,153.904053,1.073053;420.493134,169.771683,0.704421;528.767822,202.585815,1.055752;592.130188,208.135086,1.301246;744.026428,254.196182,0.925441;791.143982,332.342682,1.089897;875.968567,349.301178,1.177019;316.207733,255.293457,1.313225;394.585571,245.631836,1.400539;498.230896,297.774292,1.208530;560.744629,318.743927,0.820902;689.732483,357.013489,0.975743;753.960083,389.233032,0.317855;849.092163,401.295959,0.206235;294.313324,291.968750,0.903667;396.389893,335.116516,0.807762;485.707733,404.394440,0.631548;568.994873,404.490875,1.217436;703.733093,466.998505,0.847114;743.550171,464.549347,0.009748;456.657715,441.667297,1.263705|641.556152,169.238388,0.784586;685.530701,237.216324,0.617915;607.253967,218.954788,0.533901
360.938263,153.814987,0.638488;420.527222,169.691635,0.512175;528.876648,202.472305,0.636746;592.180237,208.009872,1.131364;744.027893,254.072876,0.782844;791.143799,332.230865,0.344066;875.963135,349.203430,0.599917;316.221405,255.162247,0.823433;394.593658,245.512329,0.540702;498.315826,297.665405,1.010305;560.797485,318.624298,0.680528;689.730896,356.881073,0.393679;753.971863,389.117523,0.484613;849.114868,401.228973,0.575243;294.314728,291.843445,0.555572;396.448914,335.028625,0.515094;485.706360,404.291290,0.285487;569.001404,404.366516,0.552776;703.734192,466.881256,0.404508;743.551514,464.441711,0.275719;456.667786,441.541962,0.478654|641.558167,169.111221,0.485498;685.533752,237.027634,0.535159;607.309875,218.829971,0.877723
361.000092,153.729538,0.667476;420.567932,169.604828,0.414216;528.872314,202.290253,0.962134;592.136108,207.873352,1.137651;744.028198,253.939957,0.584383;791.143799,332.112610,0.542259;875.958008,349.098541,0.892169;316.235718,255.025757,1.092669;394.604828,245.396988,0.553713;498.356903,297.524597,1.082144;560.865601,318.516296,0.793981;689.730164,356.759247,0.331940;753.981323,388.987152,0.596357;849.137390,401.161987,0.575288;294.317108,291.722931,0.398240;396.535858,334.893646,0.528803;485.706421,404.181519,0.482915;569.006653,404.237274,0.798859;703.735352,466.766724,0.328443;743.550354,464.335815,0.290349;456.675690,441.418274,0.412345|641.557190,168.977737,0.595236;685.537292,236.816086,0.544782;607.249329,218.722763,0.694513
361.087494,153.504776,1.248222;420.668396,169.450912,0.982058;529.102783,202.190109,1.213772;592.183655,207.648911,1.820558;744.060242,253.744095,1.562940;791.268250,332.047455,1.232519;875.979797,349.092072,0.527529;316.344086,254.772705,1.853342;394.686951,245.139221,1.176374;498.406769,297.314484,1.006984;560.873474,318.315979,0.588399;689.796204,356.615814,0.506388;754.001770,388.914337,0.883955;849.132996,401.127319,0.785964;294.424164,291.473785,0.786592;396.540741,334.676025,0.799204;485.797638,403.972046,1.062196;569.071716,403.967743,2.020573;703.738708,466.660187,0.344715;743.552979,464.223816,0.294470;456.766998,441.187592,1.191393|641.587158,168.732697,1.087542;685.548523,236.680191,1.177868;607.296631,218.493790,1.481385
361.287750,153.101379,1.046961;420.853180,169.120132,1.565504;529.146851,201.762894,1.237789;592.402649,207.399796,1.006636;744.301880,253.642288,1.688237;791.392822,331.981812,1.180091;876.000061,349.085815,0.638969;316.454376,254.318527,1.268563;394.902740,244.791519,1.351888;498.551208,297.038208,1.249343;561.002319,318.023773,1.482599;689.865601,356.476776,0.496800;754.024902,388.847504,0.893675;849.128235,401.092865,0.846313;294.534393,290.975616,1.176058;396.654083,334.155457,0.786841;485.889496,403.544281,1.216339;569.139038,403.706696,2.357575;703.741394,466.546143,0.296481;743.553955,464.109833,0.346129;456.794952,440.788696,1.031839|641.612427,168.504807,0.613702;685.777832,236.441803,0.786689;607.521362,218.266251,0.493184
361.512665,152.591187,1.017181;421.098175,168.600800,0.908036;529.460449,201.532562,1.361876;592.528992,207.149811,0.916462;744.415588,253.530441,0.524286;791.511658,331.864532,0.909918;876.252319,349.092834,1.488742;316.686554,253.826294,1.483500;395.111420,244.330673,1.111560;498.707458,296.679565,1.135357;561.213013,317.789581,1.754045;689.938232,356.346680,0.471970;754.159973,388.732300,1.092092;849.260010,401.070068,0.830714;294.704498,290.458191,1.585248;396.793701,333.861420,0.980616;485.985413,403.245209,0.850310;569.268066,403.466736,1.605040;703.766602,466.451324,0.709659;743.632019,463.968048,0.904988;456.859711,440.488373,0.869225|641.851196,168.268616,0.948125;685.907471,236.210800,0.549716;607.636169,217.995819,0.731217
361.783844,152.328033,1.065143;421.365448,168.351440,0.766428;529.688965,201.293518,1.105504;592.656921,206.869431,0.770769;744.530212,253.418884,0.372881;791.632568,331.754395,0.696142;876.276917,349.085907,0.748298;316.919342,253.515350,1.859677;395.306915,244.059189,1.284690;498.872223,296.339508,1.390767;561.403809,317.565002,0.970344;690.015503,356.209442,0.708285;754.282104,388.614685,0.651180;849.358765,401.038818,0.741602;294.887054,290.208344,1.703119;397.000336,333.521912,1.063169;486.088196,402.915924,0.995855;569.388367,403.224426,1.098095;703.792053,466.354980,0.906422;743.706970,463.831512,1.083978;456.924347,440.183014,1.327174|642.131470,167.997223,1.230092;686.055420,235.951141,0.638032;607.748901,217.735779,0.764353
361.960297,152.002502,1.938177;421.586700,168.115814,0.824066;529.748962,201.040573,1.736540;592.879333,206.725037,1.790481;744.676025,253.303268,2.088211;791.676270,331.654022,1.692230;876.343872,349.111847,1.417804;316.965027,253.254135,1.665581;395.392212,243.806931,1.152830;498.981262,296.181000,1.623206;561.444092,317.289398,0.987817;690.143372,356.086426,0.995070;754.313171,388.577332,1.184837;849.354858,401.029510,1.112020;294.940460,289.882050,0.923687;397.073761,333.269562,0.827787;486.141968,402.760559,1.100682;569.386902,402.973419,1.278258;703.785828,466.286682,0.798507;743.664368,463.864655,1.522355;456.967499,440.019135,1.218145|642.173279,167.731445,1.441417;686.181641,235.710281,0.809540;607.950012,217.735001,0.831163
362.018219,151.841736,1.083782;421.476685,167.924332,1.054070;529.845520,200.895966,1.621600;592.886475,206.605865,1.559168;744.743103,253.191864,1.410035;791.680359,331.529816,0.627319;876.339600,348.993927,0.790702;317.020630,253.047043,2.016584;395.432251,243.564682,0.975494;498.968506,295.951813,0.970768;561.441467,317.215576,1.029588;690.250610,355.922180,0.903495;754.318054,388.448517,0.804046;849.357300,400.902924,0.505270;295.027679,289.759155,1.364215;397.046936,333.089813,0.920992;486.151398,402.559235,0.879041;569.444153,402.896912,1.722687;703.848328,466.071442,1.185105;743.732727,463.615295,0.986788;456.955200,439.772247,1.330918|642.223511,167.710922,0.647748;686.314636,235.517349,0.561739;607.994324,217.486145,0.855020
362.021881,151.611969,0.789132;421.576141,167.749054,1.072837;529.871948,200.690506,1.264113;592.886169,206.384857,0.402562;744.803284,253.028763,1.571667;791.829529,331.551544,1.731558;876.446045,348.975037,1.039204;317.063049,252.828720,2.034730;395.475067,243.382904,1.021046;499.115540,295.820740,1.623803;561.530212,316.938385,1.140499;690.278137,355.807404,0.739003;754.402527,388.337708,1.070866;849.370361,400.897644,0.431945;294.998749,289.570129,0.932566;397.225677,332.832336,1.548231;486.178619,402.413147,0.822228;569.453003,402.661560,1.285864;703.883606,465.985504,0.742315;743.774719,463.599457,0.897812;457.015747,439.605408,0.781703|642.222717,167.483826,0.442927;686.322205,235.350845,0.275755;607.994934,217.260315,0.397611
362.301636,151.320312,1.503797;421.852051,167.420197,1.071082;530.141663,200.459518,0.746071;593.126831,206.139938,1.183627;744.943848,252.815018,1.631997;791.960754,331.435852,0.737140;876.455322,348.970703,0.236660;317.234863,252.478271,2.406835;395.665253,243.143204,1.108704;499.273560,295.569855,1.701785;561.680725,316.669037,1.188421;690.398865,355.615265,0.647744;754.530273,388.143280,0.870567;849.463013,400.839020,0.737885;295.238800,289.097656,1.584303;397.336029,332.514313,0.923859;486.386261,402.067352,1.136089;569.628357,402.411774,1.264518;703.953979,465.821716,0.847318;743.828735,463.458435,0.986772;457.200714,439.291931,0.965118|642.398254,167.245010,0.674732;686.439636,235.047180,0.647067;608.207397,216.983841,1.067967
362.532745,150.839859,0.809244;422.085205,166.984650,1.699835;530.371338,200.120987,1.654888;593.352295,205.844299,1.211141;745.099609,252.628754,1.497773;792.098083,331.318359,0.664528;876.634644,348.909027,1.421953;317.451172,252.036713,1.708201;395.853668,242.614883,0.948233;499.398895,295.106140,1.253000;561.824646,316.291901,1.667328;690.513123,355.424805,0.547742;754.557800,388.036133,1.133719;849.581299,400.773712,0.845008;295.416565,288.674042,1.614035;397.508911,332.097168,1.074595;486.443604,401.698425,1.098316;569.730957,402.093140,2.228410;704.028259,465.667358,0.836149;743.845215,463.377594,0.953876;457.224854,438.884796,1.124311|642.569946,166.970642,0.989471;686.552734,234.725922,0.585652;608.395447,216.718903,1.056849
362.754242,150.455383,1.131472;422.311249,166.603287,1.717344;530.545898,199.799774,1.315520;593.540100,205.555496,2.149982;745.442505,252.598450,2.790473;792.280029,331.210388,1.184572;876.698547,348.885223,0.688137;317.595459,251.593445,1.730965;396.053345,242.243759,1.310301;499.612183,294.852875,1.014926;561.977295,316.138672,2.223071;690.622437,355.274841,1.326805;754.619812,387.933014,1.384604;849.597534,400.723755,0.498218;295.529724,288.256226,0.619798;397.674713,331.598541,0.928886;486.483490,401.344879,1.605344;569.824707,401.828949,1.524698;704.075684,465.521759,1.587582;743.879089,463.242310,1.265651;457.255859,438.528198,2.001890|642.735596,166.715057,1.134580;686.837891,234.509216,1.418857;608.566467,216.465530,1.277293
362.997711,150.057083,2.206675;422.529602,166.239502,0.844663;530.733765,199.514435,1.111492;593.597839,205.313034,1.084194;745.499390,252.427979,0.816817;792.345337,331.069611,1.261566;876.765320,348.860992,0.692194;317.733887,251.179382,1.561363;396.195587,241.838150,1.392437;499.686707,294.560516,1.712394;562.111694,315.808685,1.669730;690.661926,355.012085,0.809921;754.728027,387.739685,1.329184;849.615417,400.675232,0.403350;295.657593,287.781311,0.724004;397.700073,331.331268,0.563914;486.679169,401.032867,1.527826;569.839233,401.592682,1.146158;704.094482,465.314789,1.087506;743.913879,463.109558,1.348079;457.444031,438.233704,1.489944|642.887390,166.477829,0.878873;686.946838,234.257370,0.878100;608.658569,216.223999,0.772559
363.134674,149.796661,1.610050;422.667419,165.964233,1.124744;530.944092,199.290482,1.132813;593.807983,205.041382,1.568736;745.596924,252.259476,1.057113;792.391541,330.951599,0.720340;876.808899,348.811096,0.829553;317.912567,250.819260,1.542115;396.402679,241.575806,1.403375;499.905640,294.309174,1.714557;562.200195,315.578674,1.029143;690.716370,354.800964,0.849133;754.728271,387.608643,0.844935;849.618347,400.652374,0.320442;295.783173,287.476868,0.906827;397.883575,331.071808,1.078744;486.698212,400.784027,0.930856;569.897522,401.361481,0.896022;704.095276,465.175446,0.646222;743.912231,462.993958,0.517065;457.469330,437.975800,1.490208|642.963806,166.243591,0.917259;687.132812,233.987808,0.846497;608.850769,215.940231,0.944745
363.253021,149.549057,0.878452;422.754578,165.709320,1.115120;530.971558,199.044586,1.575151;593.775818,204.776596,1.160743;745.701111,252.079773,1.457949;792.436707,330.840118,0.780878;876.854675,348.762512,0.793036;318.012054,250.537186,1.558379;396.387421,241.324631,1.572392;499.904724,294.075348,0.705870;562.253601,315.382965,0.734217;690.771423,354.606476,0.808335;754.726929,387.472534,0.826753;849.652893,400.575043,0.697833;295.903870,287.186279,1.451805;397.905487,330.814453,0.564462;486.710632,400.562683,0.662061;569.954834,401.118164,1.652850;704.095520,465.033539,0.787413;743.909241,462.875671,0.529372;457.484711,437.745239,1.279496|643.010010,165.974533,1.065131;687.088562,233.722366,0.793160;608.798645,215.679276,0.783072
363.368896,149.263000,0.912229;422.708496,165.443741,1.530209;531.058777,198.776657,1.503965;593.780579,204.559860,1.037393;745.815735,252.009079,2.386458;792.504944,330.731812,0.623538;876.920227,348.749390,0.827530;318.088776,250.262299,1.171625;396.496155,241.070496,0.938241;500.004395,293.832275,1.377835;562.295654,315.146484,0.897960;690.854187,354.432892,0.560065;754.783020,387.355255,0.363514;849.682556,400.538879,0.646106;296.040527,286.789093,0.781282;398.012787,330.562378,0.654228;486.711151,400.349365,0.512547;570.005981,400.856628,1.003685;704.125244,464.877930,0.891584;743.919006,462.780365,0.721325;457.499695,437.500824,0.805724|643.011780,165.722443,1.155926;687.095703,233.497314,1.399726;608.803772,215.465118,0.695169
363.497559,148.952744,1.180488;422.945679,165.209976,0.929066;531.201050,198.508469,1.316833;593.994202,204.323227,1.315011;746.026123,251.899551,1.561651;792.574158,330.627808,0.459214;876.991333,348.737274,0.918425;318.229004,249.900589,1.629706;396.604645,240.799805,0.763076;500.164551,293.574005,1.887671;562.432922,314.828613,1.211589;690.943848,354.254395,0.701481;754.842041,387.235199,0.455274;849.715942,400.503601,0.419806;296.162323,286.435516,1.226475;398.121460,330.309845,0.666631;486.712616,400.129700,0.799761;570.060181,400.619843,1.595933;704.154297,464.722778,0.800614;743.931213,462.684875,0.514990;457.512268,437.256287,0.800654|643.169434,165.462021,1.047085;687.360901,233.262253,0.753272;609.065857,215.214523,0.879546
363.738007,148.524429,1.089196;423.202271,164.799255,0.732691;531.400024,198.260971,1.006840;594.182739,204.055069,1.519900;746.182983,251.703293,1.650074;792.677979,330.488708,0.537950;877.094910,348.704926,1.177664;318.398346,249.498505,2.155589;396.814911,240.398361,0.985186;500.281158,293.210754,1.094751;562.577087,314.590179,0.738846;691.052307,354.062286,0.723568;754.931030,387.109344,0.772195;849.777527,400.460571,0.522700;296.296295,286.036957,1.060245;398.299957,329.803558,0.832336;486.833099,399.726898,0.715734;570.170654,400.365356,1.367567;704.195496,464.569305,0.954421;743.946289,462.588043,0.508166;457.611542,436.854004,0.932970|643.278809,165.222275,0.814546;687.476379,232.995422,0.596626;609.212585,214.942245,0.858756
364.004883,148.092010,2.101752;423.451050,164.435577,0.804198;531.581116,197.945038,1.522463;594.318481,203.774048,1.391548;746.338867,251.513901,0.961389;792.798950,330.421234,1.147980;877.191589,348.671967,1.032812;318.555389,249.109131,1.679310;397.040009,239.997940,2.099950;500.394257,292.824585,0.793201;562.724731,314.356110,0.766572;691.127136,353.876038,0.837951;754.960815,386.969879,0.721509;849.818481,400.432739,0.608952;296.420654,285.638641,1.008202;398.364258,329.530243,0.805644;486.953857,399.363251,0.881696;570.273010,400.098114,1.365512;704.235413,464.418457,0.874640;743.961975,462.484039,0.542748;457.709137,436.515472,1.089064|643.473755,164.956818,1.107294;687.587341,232.725800,0.627279;609.339294,214.688202,0.896070
364.188782,147.885468,1.461093;423.590332,164.205933,0.660659;531.662964,197.690262,1.902013;594.435486,203.532028,1.261770;746.358032,251.356400,1.261907;792.790894,330.328491,1.559857;877.230408,348.695587,1.247012;318.647919,248.844391,1.407924;397.085266,239.754684,1.579917;500.415924,292.699646,1.399682;562.777039,314.172333,1.131220;691.185120,353.719971,1.572552;755.009216,386.872467,1.349705;849.826721,400.423065,0.302340;296.529022,285.324615,0.846682;398.386108,329.288605,0.976231;486.984650,399.194641,1.183888;570.285034,399.893433,1.376370;704.249146,464.289307,0.598376;744.021240,462.380280,0.583842;457.720978,436.300598,0.631532|643.518616,164.740906,1.636314;687.610474,232.539948,0.909862;609.464783,214.454071,0.680712
364.263702,147.586304,1.037810;423.674927,163.914841,0.824150;531.750488,197.513870,1.532023;594.452454,203.394760,0.835932;746.540588,251.290344,1.171140;792.899231,330.269806,1.183936;877.230408,348.695587,0.000000;318.758179,248.594177,0.974861;397.187775,239.498260,1.125469;500.596680,292.411652,1.156450;562.848572,313.899139,1.082316;691.310608,353.587952,1.062820;755.073120,386.798889,1.151220;849.841980,400.412567,0.259648;296.641632,285.074982,1.222903;398.498383,328.996765,0.659582;487.029358,398.967926,1.466355;570.378540,399.670685,1.647607;704.263855,464.192963,0.737505;744.021790,462.284668,0.524530;457.736481,436.063416,1.286092|643.589111,164.599838,0.914228;687.828735,232.300995,0.670195;609.465149,214.318924,0.576873
364.356659,147.430969,1.153679;423.718567,163.684250,1.071231;531.969360,197.330093,1.172169;594.546204,203.275574,0.879582;746.601379,251.136978,1.424548;792.971069,330.199402,1.011442;877.320496,348.514130,1.615717;318.861053,248.377060,1.135208;397.333069,239.276413,0.671404;500.635376,292.223511,1.046344;562.974854,313.718109,0.930816;691.362976,353.388580,0.531418;755.127686,386.578308,0.827831;849.965332,400.244965,1.644263;296.678802,284.920929,0.707773;398.516785,328.737701,0.672306;487.121979,398.645935,1.923631;570.432129,399.496735,1.079352;704.313293,463.996765,1.074835;744.072815,462.073761,0.739940;457.831848,435.762573,1.098332|643.526672,164.521194,0.827718;687.847168,232.062592,0.639934;609.579346,214.205688,0.471217
364.470093,147.168808,0.624343;423.842529,163.446701,0.485687;532.104675,197.106216,1.349657;594.616821,203.018433,1.339457;746.711975,250.979996,0.930383;793.045898,330.100464,0.669410;877.373840,348.512695,0.710836;318.948486,248.093964,1.663431;397.439301,239.021683,0.989403;500.747894,292.000153,1.064430;563.108154,313.540375,0.972394;691.395752,353.263489,0.653871;755.178162,386.517792,0.570338;849.982544,400.242157,0.291615;296.774597,284.568237,1.347939;398.624115,328.503143,0.458482;487.268036,398.448547,1.125921;570.515686,399.330933,1.541719;704.339905,463.913788,0.550133;744.128662,461.988312,0.479018;457.963806,435.532227,0.808852|643.723816,164.264816,0.883598;687.977234,231.822845,0.690680;609.677185,213.942017,0.614932
364.630951,146.890671,0.982835;423.970306,163.202698,0.850638;532.220154,196.855591,1.072452;594.774048,202.748795,1.362309;746.819153,250.827835,1.015855;793.117065,329.996582,0.733728;877.424683,348.511627,0.639754;319.057037,247.788574,1.257421;397.554932,238.752899,1.030261;500.866882,291.776581,1.003921;563.216553,313.319275,0.736383;691.420776,353.141174,0.698750;755.222107,386.458008,0.582068;849.999756,400.239258,0.295627;296.898590,284.206177,1.519307;398.743286,328.258972,0.595236;487.265259,398.241272,0.610691;570.524658,399.091705,1.302300;704.380188,463.817444,1.243328;744.177490,461.903351,0.800782;457.975342,435.299652,0.699683|643.747314,164.026779,1.091679;688.110962,231.608932,0.691513;609.804993,213.682297,0.764998
364.824554,146.497971,1.309981;424.199951,162.877731,0.907431;532.330566,196.587845,1.873178;594.863464,202.529633,1.076954;746.958496,250.684494,1.018234;793.219727,329.881927,1.253436;877.472595,348.481873,0.569645;319.223541,247.437088,2.028194;397.687164,238.413147,1.069272;500.997589,291.533630,1.001918;563.330383,313.081360,0.738150;691.563477,353.023956,0.965234;755.295837,386.361450,0.561291;850.031738,400.149780,0.766845;297.020508,283.860168,0.976808;398.832001,327.936310,0.910479;487.405518,397.954651,0.984317;570.617310,398.842224,1.256372;704.410339,463.638428,0.857603;744.182983,461.813721,0.683671;458.088165,435.024261,1.524482|643.898438,163.751022,1.392337;688.238525,231.374786,0.622277;609.917297,213.504501,0.940404
365.043823,146.101837,1.988822;424.418396,162.595123,1.021778;532.515442,196.338181,0.810001;595.054871,202.306564,1.188617;747.109192,250.556427,0.754337;793.320557,329.776672,0.844267;877.521118,348.452179,0.419847;319.385956,247.068634,1.531138;397.824066,238.064789,1.732082;501.130188,291.288330,0.968350;563.438416,312.829590,0.605620;691.576599,352.801544,0.550117;755.362305,386.258392,0.458025;850.054932,400.132812,0.343229;297.134888,283.542938,1.331860;398.958527,327.594513,0.747108;487.413666,397.713348,0.880022;570.680359,398.586609,1.263909;704.440186,463.463074,0.770297;744.193054,461.719543,0.626646;458.120636,434.745667,1.450532|644.091919,163.522614,0.720236;688.364319,231.132233,0.663759;610.065063,213.314941,0.971413
365.185120,145.837570,1.436519;424.516876,162.338394,0.570470;532.630737,196.084839,1.202690;595.186096,202.042801,1.275359;747.192688,250.431580,0.645012;793.348511,329.677612,0.560642;877.569275,348.422180,0.424592;319.461456,246.771057,1.403174;397.939728,237.777924,0.969827;501.217255,291.025879,1.310598;563.481934,312.575165,1.046561;691.669373,352.640808,0.487433;755.399536,386.112183,0.836725;850.081787,400.075043,0.505126;297.243011,283.228668,0.910343;399.084686,327.242645,0.705486;487.485352,397.470978,0.540213;570.733765,398.401276,0.996800;704.450500,463.368103,0.463568;744.206482,461.583832,0.459194;458.174683,434.503723,0.855252|644.140991,163.295105,0.642573;688.376465,230.966156,0.505206;610.194824,213.052872,0.807838
365.313293,145.587875,1.195017;424.610870,162.057083,1.166643;532.737427,195.804260,0.884904;595.302124,201.771484,1.188409;747.278564,250.309616,0.761987;793.375977,329.587250,0.478942;877.616211,348.392700,0.593117;319.527466,246.510895,0.892657;398.058655,237.527130,0.803617;501.300995,290.757355,1.258078;563.498413,312.348724,0.558151;691.732361,352.492462,0.684116;755.415710,386.015747,0.700183;850.108276,400.015503,0.563854;297.343018,282.901947,1.020625;399.160858,326.963959,0.769259;487.551758,397.224487,0.665986;570.766418,398.191681,1.127471;704.445312,463.237274,0.425253;744.187988,461.504547,0.377739;458.226318,434.262604,0.768971|644.193420,163.037186,1.191229;688.390259,230.808884,0.550706;610.311279,212.783218,0.733127
365.357025,145.390137,1.222471;424.720123,161.729675,1.616678;532.726440,195.601257,1.245474;595.253845,201.622482,1.079328;747.384644,250.139984,1.299348;793.473633,329.568604,0.655389;877.607605,348.406677,0.886498;319.565582,246.261902,1.360799;398.068207,237.279205,0.735150;501.350128,290.510773,1.649362;563.629089,312.174957,1.477320;691.767395,352.321136,0.924865;755.413452,385.888916,1.013312;850.083679,400.015991,0.392257;297.319641,282.717896,1.320225;399.147583,326.755920,0.778555;487.554474,396.981567,0.846141;570.764771,397.942413,1.129754;704.447998,463.123779,0.692851;744.203674,461.442932,0.665457;458.230743,434.017792,1.318439|644.186707,162.801498,0.880154;688.486389,230.489578,0.798054;610.269531,212.610428,0.622385
365.517853,145.089447,1.428385;424.777283,161.541580,0.963071;532.871277,195.352264,0.908813;595.370056,201.378143,0.743264;747.389465,249.994644,1.267249;793.451904,329.348969,0.511818;877.710938,348.313232,0.754097;319.700562,245.943832,1.647555;398.209991,237.018326,1.146402;501.428558,290.259766,0.995971;563.653564,311.891083,0.893014;691.810547,352.139069,0.811351;755.453552,385.754486,1.131268;850.093445,399.910889,0.913034;297.415588,282.419952,0.735134;399.253998,326.448486,0.693916;487.577332,396.723267,1.220965;570.864990,397.701202,2.011382;704.461487,462.926361,0.863506;744.185425,461.239502,0.671529;458.258820,433.709625,1.733576|644.314148,162.600266,1.139125;688.578308,230.253540,0.444480;610.383362,212.369278,0.516092
365.570587,144.844940,1.513905;424.951599,161.310883,0.863502;533.008606,195.144989,1.450480;595.441040,201.228973,0.919374;747.450134,249.842163,1.352208;793.519287,329.334137,0.415225;877.801208,348.238312,1.305844;319.743774,245.705780,1.383038;398.298767,236.747192,1.354699;501.556335,290.015228,1.135076;563.755676,311.650848,1.094859;691.817139,351.978973,0.556685;755.468018,385.676880,0.668681;850.098328,399.848297,0.535119;297.487244,282.202881,1.047305;399.343140,326.199493,0.488682;487.685760,396.478363,0.643627;570.889221,397.474640,0.965114;704.475525,462.803284,1.105516;744.201233,461.160431,0.622966;458.288147,433.479126,0.828287|644.293152,162.475906,0.403122;688.613464,230.131012,0.531875;610.459106,212.203201,0.522247
365.714752,144.503082,0.969263;425.088593,161.018555,1.233964;533.069214,194.885681,1.276284;595.484924,200.982956,1.218962;747.524536,249.650192,0.915790;793.594910,329.202454,0.559556;877.805420,348.233398,0.140190;319.854309,245.371994,0.987729;398.432373,236.475235,1.092817;501.620056,289.754211,1.094675;563.810730,311.473450,0.665049;691.896851,351.825500,0.676386;755.509338,385.537231,0.547209;850.103210,399.847870,0.124860;297.601379,281.795929,0.575920;399.416107,325.895142,0.530273;487.684753,396.253174,0.450740;570.982483,397.239929,1.466227;704.474670,462.688538,0.549596;744.207886,461.036316,0.451061;458.296478,433.243713,0.706771|644.379639,162.214539,0.632649;688.616455,229.837997,0.423022;610.516541,211.972931,0.647203
365.869812,144.150482,1.379574;425.221558,160.727859,1.315059;533.249939,194.646942,1.490372;595.615051,200.729462,1.473340;747.663025,249.533524,1.052220;793.662903,329.063263,0.793669;877.809387,348.228760,0.125525;319.973969,245.019577,2.488274;398.563965,236.202820,0.999519;501.716797,289.486145,0.814827;563.924988,311.294250,1.101820;691.986084,351.675995,0.685698;755.550293,385.385498,0.616930;850.106812,399.847565,0.111211;297.708679,281.435425,0.691333;399.484192,325.606445,0.549512;487.733154,395.978027,1.287734;571.074646,396.981537,1.560009;704.477173,462.579071,0.440704;744.211609,460.910065,0.447857;458.384399,432.915497,1.304150|644.482056,161.933945,0.963283;688.854797,229.603958,0.611792;610.604004,211.744324,0.790569
366.101532,143.885559,1.040589;425.393219,160.512344,0.796244;533.416260,194.413574,0.803405;595.703430,200.503647,0.972599;747.916809,249.408768,1.983003;793.710876,328.930176,1.056513;877.816284,348.228546,1.174244;320.112427,244.700043,2.389938;398.683228,235.944412,1.161540;501.830627,289.240295,1.450692;564.027405,310.892334,1.290666;692.059998,351.466583,0.878516;755.595520,385.292236,0.897856;850.254395,399.720703,2.405561;297.825714,281.099060,1.203688;399.559814,325.383759,0.414096;487.873199,395.601593,1.385268;571.127808,396.734833,2.814078;704.548584,462.370056,0.920892;744.274780,460.827118,1.354051;458.494720,432.622467,1.760565|644.579773,161.726883,1.112705;688.894226,229.388535,1.106397;610.669983,211.503021,0.794406
366.202820,143.615570,1.254305;425.506165,160.255508,0.580722;533.486450,194.158676,1.195694;595.795410,200.274475,1.163038;747.873596,249.304352,1.351732;793.787170,328.822876,0.845552;877.924744,348.136017,1.223404;320.218750,244.391083,1.369457;398.801361,235.670273,0.916647;501.921570,289.067383,1.332937;564.152161,310.787598,1.287670;692.143738,351.315430,0.708838;755.611633,385.145020,0.761550;850.267090,399.697357,0.511838;297.940613,280.677063,1.261270;399.644348,325.108154,0.722318;487.899200,395.455078,0.662173;571.214966,396.556732,1.703968;704.518616,462.292694,0.569108;744.245850,460.676208,0.729139;458.540131,432.442810,0.803193|644.533508,161.507431,0.893883;689.126343,228.930740,1.294494;610.737488,211.263641,0.866782
366.315613,143.384537,0.949787;425.555908,160.011398,1.199350;533.517029,193.900024,1.001398;595.803223,199.993805,1.283925;747.928833,249.163239,1.488742;793.881165,328.731567,0.888965;877.926575,348.133728,0.441457;320.238068,244.143585,1.390447;398.806122,235.436768,0.803593;501.922394,288.832825,0.598027;564.119141,310.568848,0.544590;692.227356,351.215118,0.574939;755.645020,385.056519,0.655573;850.295166,399.541718,0.989159;297.956512,280.477753,1.041290;399.658905,324.861481,0.489359;487.896118,395.232574,0.513440;571.221558,396.362305,0.812400;704.555115,462.238708,0.618440;744.275146,460.689209,0.524810;458.536743,432.218536,0.692939|644.667480,161.290436,1.080726;689.128418,228.878525,0.949439;610.743103,210.979797,0.728209
366.426941,143.134735,0.797458;425.670746,159.747955,1.002155;533.607788,193.757355,1.190420;595.925110,199.864212,0.975398;748.057678,249.047028,0.714301;793.881958,328.704498,0.387944;877.930176,348.133423,0.129546;320.354675,243.874084,0.900807;398.933075,235.196060,1.019972;502.036926,288.644592,0.761310;564.216187,310.382690,0.755427;692.226685,351.049896,0.642714;755.645020,385.056519,0.000000;850.295105,399.541809,0.018366;298.087067,280.231903,0.778903;399.748077,324.636627,0.560730;487.901154,395.008423,1.095997;571.323364,396.207520,1.475594;704.596497,462.085846,0.641056;744.288940,460.619873,0.630923;458.546173,431.967133,1.139482|644.709595,161.146637,0.816833;689.250305,228.645737,0.733840;610.859009,210.857910,0.531506
